time_ms,roll,pitch,yaw,roll_rate,pitch_rate,yaw_rate,reference_roll,reference_pitch,reference_yaw,reference_throttle,throttle_1,throttle_2,throttle_3,throttle_4,roll_predicted,pitch_predicted,yaw_predicted,roll_rate_predicted,pitch_rate_predicted,yaw_rate_predicted
114915,0.000968,0.000864,-0.019411,0.0,-0.001064,0.0,-0.0,-0.0,-0.0,2.0,0.282024,0.353976,0.282024,0.157061,-0.0,-11.949729,-0.0,-0.0,-2.798726,-0.0
114935,0.000968,0.000864,-0.019411,-0.001064,-0.001064,-0.001064,0.0,-0.0,-0.0,2.0,0.282024,0.353983,0.282024,0.157035,-0.0,-12.057917,-0.0,0.0,-2.556502,-0.0
114955,0.000969,0.000742,-0.019411,0.0,0.0,-0.001064,0.0,-0.0,-0.0,2.0,0.282024,0.352919,0.282024,0.160929,-0.0,-12.157025,-0.0,0.0,-2.354609,-0.0
114975,0.000968,0.000864,-0.019411,0.0,-0.001064,0.0,0.0,-0.0,-0.0,2.0,0.282024,0.353997,0.282024,0.156981,-0.0,-12.248647,-0.0,0.0,-2.191747,-0.0
114995,0.000968,0.000864,-0.019411,0.0,-0.001064,0.0,0.0,-0.0,-0.0,2.0,0.282024,0.354004,0.282024,0.156956,-0.0,-12.334322,-0.0,0.0,-2.066474,-0.0
115015,0.000969,0.000742,-0.019411,0.0,-0.001064,0.0,0.0,-0.0,-0.0,2.0,0.282024,0.354011,0.282024,0.156928,-0.0,-12.415534,-0.0,0.0,-1.977441,-0.0
115035,0.000969,0.000742,-0.019411,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0,0.282024,0.354018,0.282024,0.156902,-0.0,-12.493715,-0.0,0.0,-1.923542,-0.0
115055,0.000969,0.000742,-0.019411,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0,0.282024,0.352954,0.282024,0.160805,-0.0,-12.570257,-0.0,0.0,-1.90401,-0.0
115075,0.000969,0.000742,-0.019411,0.0,-0.001064,0.0,0.0,-0.0,-0.0,2.0,0.282024,0.354032,0.282024,0.15685,-0.0,-12.646528,-0.0,0.0,-1.91846,-0.0
115095,0.000969,0.000742,-0.019411,0.0,-0.001064,0.0,0.0,-0.0,-0.0,2.0,0.282024,0.354039,0.282024,0.156823,-0.0,-12.723887,-0.0,0.0,-1.966915,-0.0
115115,0.000969,0.000742,-0.019289,0.0,-0.001064,-0.001064,0.0,-0.0,-0.0,2.0,0.282024,0.354046,0.282024,0.156797,-0.0,-12.803698,-0.0,0.0,-2.049787,-0.0
