time_ms,roll,pitch,yaw,roll_rate,pitch_rate,yaw_rate,reference_roll,reference_pitch,reference_yaw,reference_throttle,throttle_1,throttle_2,throttle_3,throttle_4,roll_predicted,pitch_predicted,yaw_predicted,roll_rate_predicted,pitch_rate_predicted,yaw_rate_predicted
49731,0.050605,-0.023906,-0.004763,-0.001064,0.0,0.0,-0.0,-0.0,-0.0,2.0,0.282024,0.28048,0.282024,0.283556,0.0,-294.505369,0.0,-0.0,-7.857343,0.0
49751,0.050606,-0.023903,-0.004885,-0.001063,-0.001063,-5.4e-05,-0.0,-0.0,-0.0,2.0,0.282024,0.28105,0.282024,0.282993,0.0,-294.815106,0.0,-0.0,-7.575835,0.0
49771,0.050608,-0.023899,-0.005007,1e-06,-0.001063,-5.4e-05,0.003745,-0.0,-0.0,2.0,0.282024,0.2807,0.282024,0.283339,1.2e-05,-295.115273,-0.0,0.001173,-7.440179,0.0
49791,0.050609,-0.023774,-0.005132,0.0,0.0,0.0,0.005566,-0.0,-0.0,2.0,0.282024,0.28314,0.282024,0.280902,0.000171,-295.410733,-1.6e-05,0.006757,-7.373594,1.9e-05
49811,0.050854,-0.023648,-0.005255,0.0,0.0,0.0,0.00944,-0.0,-0.0,2.0,0.282024,0.282752,0.282024,0.281294,0.000539,-295.706675,-0.000103,0.012522,-7.46689,5.7e-05
49831,0.050857,-0.023764,-0.005496,-0.001063,-0.001063,-5.4e-05,0.012893,-0.0,-0.0,2.0,0.282024,0.282361,0.282024,0.281687,0.001269,-296.008233,-0.000372,0.018904,-7.683334,0.000122
49851,0.050857,-0.023764,-0.005496,-0.001064,0.0,0.0,0.016248,-0.0,-0.0,2.0,0.282024,0.279649,0.282024,0.284371,0.002713,-296.320111,-0.000882,0.023704,-7.916753,0.000192
49871,0.050737,-0.023762,-0.005619,-0.001039,5.4e-05,-0.001063,0.019073,-0.0,-0.0,2.0,0.282024,0.279184,0.282024,0.284824,0.005135,-296.563167,-0.003006,0.028698,-8.301756,0.000313
49891,0.05074,-0.023755,-0.005863,-0.001063,-0.001063,-5.4e-05,0.023277,-0.0,-0.0,2.0,0.282024,0.278543,0.282024,0.285445,-0.108402,-296.901662,-0.031744,0.02859,-8.737065,0.000459
49911,0.050619,-0.023753,-0.005987,1e-06,-0.001063,-5.4e-05,0.026325,-0.0,-0.0,2.0,0.282024,0.277982,0.282024,0.285985,-0.006538,-297.257194,0.0106,0.073843,-9.175123,0.000696
49931,0.050621,-0.02375,-0.006109,0.0,0.0,0.0,0.029812,-0.0,-0.0,2.0,0.282024,0.27738,0.282024,0.286561,-0.000629,-297.630231,0.007299,0.073191,-9.560595,0.001101
49951,0.050744,-0.023624,-0.006233,1e-06,-0.001063,-5.4e-05,0.033262,-0.0,-0.0,2.0,0.282024,0.279223,0.282024,0.284786,0.002843,-298.115612,0.007678,0.072692,-9.88478,0.001619
49971,0.050988,-0.023623,-0.00623,1e-06,-0.001063,-5.4e-05,0.03704,-0.0,-0.0,2.0,0.282024,0.278413,0.282024,0.28557,0.004804,-298.413148,0.008691,0.074055,-9.962859,0.001938
49991,0.050867,-0.023742,-0.00635,-0.001039,5.4e-05,-0.001063,0.039733,-0.0,-0.0,2.0,0.282024,0.277988,0.282024,0.285979,0.009131,-298.910602,0.011839,0.07563,-9.874437,0.002485
50011,0.050991,-0.023739,-0.006471,-0.001064,0.0,0.0,0.039733,-0.0,-0.0,2.0,0.282024,0.278117,0.282024,0.285855,0.013297,-299.205243,0.015389,0.073835,-9.698157,0.002811
50031,0.051115,-0.023857,-0.006588,-0.001063,-0.001063,-5.4e-05,0.043676,-0.0,-0.0,2.0,0.282024,0.274756,0.282024,0.289032,0.02456,-299.588251,0.025912,0.068602,-9.351642,0.003216
50051,0.050993,-0.023858,-0.00659,-0.001039,5.4e-05,-0.001063,0.048112,-0.0,-0.0,2.0,0.282024,0.276163,0.282024,0.287716,0.196133,-300.044814,0.196465,0.049718,-8.927694,0.003561
50071,0.051116,-0.023854,-0.00671,1e-06,-0.001063,-5.4e-05,0.051869,-0.0,-0.0,2.0,0.282024,0.275249,0.282024,0.288573,-0.072797,-300.290251,-0.070314,0.166423,-8.485083,-0.000177
50091,0.051239,-0.023976,-0.006706,1e-06,-0.001063,-5.5e-05,0.05361,-0.0,-0.0,2.0,0.282024,0.272388,0.282024,0.291208,-0.021514,-300.622926,-0.023707,0.195782,-8.075624,0.000739
50111,0.051362,-0.02385,-0.006829,1e-06,-0.001063,-5.5e-05,0.056466,-0.0,-0.0,2.0,0.282024,0.271578,0.282024,0.291941,-0.007791,-300.940618,-0.015789,0.182719,-7.742391,0.00163
50131,0.051605,-0.023727,-0.006829,2.5e-05,5.5e-05,-0.001063,0.059216,-0.0,-0.0,2.0,0.282024,0.273296,0.282024,0.29038,0.00207,-301.321692,-0.01402,0.174001,-7.515432,0.002434
