time_ms,roll,pitch,yaw,reference_roll,reference_pitch,reference_yaw,reference_throttle,throttle_1,throttle_2,throttle_3,throttle_4,roll_predicted,pitch_predicted,yaw_predicted,roll_rate_predicted,pitch_rate_predicted,yaw_rate_predicted,value1,value2,value3,value4,value5,value6
35751,-0.004883,-5.2e-05,-0.021241,-0.0,-0.0,-0.0,3.0,0.0,0.0,0.0,0.0,-0.0,-30.565296,-0.0,0.0,-3.478465,-0.0,-0.002376,0.0,0.0,0.001674,0.0,0.0
35771,-0.005005,-5.2e-05,-0.020875,-0.0,-0.0,-0.0,3.0,0.0,0.0,0.0,0.0,-0.0,-30.633623,-0.0,0.0,-3.314948,-0.0,-0.002347,0.0,0.0,-0.001511,0.0,0.0
35791,-0.005249,-5.4e-05,-0.020752,0.001247,-0.0,-0.0,3.0,0.0,0.0,0.0,0.0,3e-06,-30.698758,-0.0,0.001103,-3.161932,0.0,-0.002398,0.0,0.0,-0.005612,0.0,0.0
35811,-0.005368,-0.0003,-0.020753,0.002394,-0.0,-0.0,3.0,0.0,0.0,0.0,0.0,4.2e-05,-30.760912,-1e-06,0.003963,-3.019572,2e-06,-0.002506,0.0,0.0,-0.005849,0.0,0.0
35831,-0.005366,-0.000544,-0.020754,0.004576,-0.0,-0.0,3.0,0.0,0.0,0.0,0.0,0.000146,-30.820299,-6e-06,0.00882,-2.887931,7e-06,-0.002605,0.0,0.0,-0.003693,0.0,0.0
35851,-0.004998,-0.000662,-0.020754,0.006225,-0.0,-0.0,3.0,0.0,0.0,0.0,0.0,0.00036,-30.877134,-2.1e-05,0.015372,-2.766997,1.6e-05,-0.002655,0.0,0.0,0.002552,0.0,0.0
35871,-0.004754,-0.00066,-0.020754,0.008435,-0.0,-0.0,3.0,0.0,0.0,0.0,0.0,0.000704,-30.93163,-5e-05,0.022961,-2.656706,3e-05,-0.002564,0.0,0.0,0.008367,0.0,0.0
35891,-0.004633,-0.000536,-0.020754,0.009608,-0.0,-0.0,3.0,0.0,0.0,0.0,0.0,0.001198,-30.984,-0.000101,0.030626,-2.556952,5e-05,-0.002397,0.0,0.0,0.007389,0.0,0.0
35911,-0.004636,-0.000292,-0.020753,0.011451,-0.0,-0.0,3.0,0.0,0.0,0.0,0.0,0.00183,-31.034453,-0.000178,0.037816,-2.467605,7.5e-05,-0.002271,0.0,0.0,0.004702,0.0,0.0
35931,-0.00488,-0.000295,-0.020753,0.013316,-0.0,-0.0,3.0,0.0,0.0,0.0,0.0,0.0026,-31.083196,-0.000286,0.045072,-2.388521,0.000104,-0.002204,0.0,0.0,0.00068,0.0,0.0
35951,-0.005002,-0.000296,-0.020631,0.015193,-0.0,-0.0,3.0,0.0,0.0,0.0,0.0,0.003508,-31.130433,-0.000429,0.052231,-2.31955,0.000137,-0.002228,0.0,0.0,-0.003993,0.0,0.0
35971,-0.005124,-0.000297,-0.020631,0.016209,-0.0,-0.0,3.0,0.0,0.0,0.0,0.0,0.004551,-31.176365,-0.000611,0.058382,-2.260544,0.000174,-0.00232,0.0,0.0,-0.004618,0.0,0.0
35991,-0.005123,-0.000419,-0.020631,0.018304,-0.0,-0.0,3.0,0.0,0.0,0.0,0.0,0.005706,-31.221192,-0.000835,0.06385,-2.211367,0.000213,-0.002399,0.0,0.0,-0.00293,0.0,0.0
36011,-0.004878,-0.000539,-0.020632,0.019407,-0.0,-0.0,3.0,0.0,0.0,0.0,0.0,0.006973,-31.265107,-0.001106,0.068755,-2.171893,0.000256,-0.002424,0.0,0.0,0.002793,0.0,0.0
36031,-0.004633,-0.000536,-0.020754,0.02192,-0.0,-0.0,3.0,0.0,0.0,0.0,0.0,0.008335,-31.308305,-0.001427,0.073517,-2.142016,0.0003,-0.002352,0.0,0.0,0.003846,0.0,0.0
36051,-0.004635,-0.000415,-0.020875,0.023182,-0.0,-0.0,3.0,0.0,0.0,0.0,0.0,0.009806,-31.350976,-0.001801,0.078162,-2.121649,0.000347,-0.002251,0.0,0.0,0.004279,0.0,0.0
36071,-0.004636,-0.000292,-0.020753,0.024986,-0.0,-0.0,3.0,0.0,0.0,0.0,0.0,0.011374,-31.39331,-0.002234,0.081975,-2.110728,0.000397,-0.002178,0.0,0.0,0.002709,0.0,0.0
36091,-0.004758,-0.000294,-0.020753,0.026787,-0.0,-0.0,3.0,0.0,0.0,0.0,0.0,0.013034,-31.435496,-0.002731,0.085521,-2.109214,0.000449,-0.002132,0.0,0.0,-0.000848,0.0,0.0
