time_ms,roll,pitch,yaw,reference_roll,reference_pitch,reference_yaw,reference_throttle,throttle_1,throttle_2,throttle_3,throttle_4,roll_predicted,pitch_predicted,yaw_predicted,roll_rate_predicted,pitch_rate_predicted,yaw_rate_predicted,value1,value2,value3,value4,value5,value6
186197,0.001697,-0.018002,-0.269055,0.0,-0.0,-0.0,2.0,0.282024,0.281281,0.282024,0.282764,,,,,,,0.002306,-0.010506,-0.172459,0.024081,-0.000227,0.000153
186217,0.001576,-0.018018,-0.269056,0.087266,-0.0,-0.0,2.0,0.282024,0.214281,0.282024,0.331761,,,,,,,0.002322,-0.01051,-0.172456,-0.003031,-0.000228,0.000153
186237,0.001455,-0.018035,-0.269057,0.087266,-0.0,-0.0,2.0,0.282024,0.210526,0.282024,0.333685,,,,,,,0.002186,-0.010515,-0.172453,-9.9e-05,-0.000229,0.000153
186257,0.001954,-0.018091,-0.268936,0.087266,-0.0,-0.0,2.0,0.282024,0.216966,0.282024,0.33034,,,,,,,0.002442,-0.01052,-0.17245,0.048288,-0.000234,0.000164
186277,0.002816,-0.018097,-0.268812,0.087266,-0.0,-0.0,2.0,0.282024,0.223186,0.282024,0.326901,,,,,,,0.003304,-0.010524,-0.172446,0.048387,-0.000234,0.000176
186297,0.004922,-0.018182,-0.268793,0.087266,-0.0,-0.0,2.0,0.282024,0.232923,0.282024,0.321088,,,,,,,0.005029,-0.010529,-0.172443,0.124141,-0.000242,0.000178
186317,0.007996,-0.018135,-0.268878,0.087266,-0.0,-0.0,2.0,0.282024,0.246866,0.282024,0.311775,,,,,,,0.007981,-0.010534,-0.172439,0.14853,-0.000237,0.000169
186337,0.012403,-0.017908,-0.269108,0.087266,-0.0,-0.0,2.0,0.282024,0.257879,0.282024,0.303507,,,,,,,0.011902,-0.010538,-0.172436,0.24521,-0.000214,0.000146
186357,0.017825,-0.01791,-0.269268,0.087266,-0.0,-0.0,2.0,0.282024,0.27121,0.282024,0.292272,,,,,,,0.017048,-0.010542,-0.172433,0.300277,-0.000214,0.000129
186377,0.02425,-0.01802,-0.269564,0.087266,-0.0,-0.0,2.0,0.282024,0.282756,0.282024,0.281289,,,,,,,0.02323,-0.010547,-0.172431,0.34866,-0.000224,0.0001
186397,0.031696,-0.018355,-0.270101,0.087266,-0.0,-0.0,2.0,0.282024,0.292516,0.282024,0.270938,,,,,,,0.030432,-0.010552,-0.172429,0.397219,-0.000257,4.6e-05
186417,0.039884,-0.018707,-0.270597,0.087266,-0.0,-0.0,2.0,0.282024,0.302802,0.282024,0.258767,,,,,,,0.038514,-0.010557,-0.172429,0.418328,-0.000292,-4e-06
186437,0.048329,-0.019143,-0.27094,0.087266,-0.0,-0.0,2.0,0.282024,0.310303,0.282024,0.248911,,,,,,,0.046942,-0.010563,-0.172429,0.42177,-0.000335,-3.8e-05
186457,0.057,-0.01942,-0.271247,0.087266,-0.0,-0.0,2.0,0.282024,0.315541,0.282024,0.241445,,,,,,,0.055512,-0.01057,-0.17243,0.441917,-0.000362,-6.9e-05
186477,0.065296,-0.019622,-0.271586,0.087266,-0.0,-0.0,2.0,0.282024,0.318828,0.282024,0.236478,,,,,,,0.063909,-0.010578,-0.172432,0.421697,-0.000381,-0.000102
186497,0.072954,-0.01966,-0.271925,0.087266,-0.0,-0.0,2.0,0.282024,0.318791,0.282024,0.236536,,,,,,,0.071826,-0.010585,-0.172434,0.370229,-0.000384,-0.000136
186517,0.079865,-0.019682,-0.271989,0.087266,-0.0,-0.0,2.0,0.282024,0.316872,0.282024,0.239461,,,,,,,0.078864,-0.010593,-0.172437,0.344894,-0.000386,-0.000142
186537,0.085671,-0.019732,-0.27208,0.087266,-0.0,-0.0,2.0,0.282024,0.315149,0.282024,0.242022,,,,,,,0.085033,-0.010601,-0.17244,0.272645,-0.00039,-0.000151
186557,0.090477,-0.019684,-0.271972,0.087266,-0.0,-0.0,2.0,0.282024,0.311104,0.282024,0.247802,,,,,,,0.090098,-0.010609,-0.172443,0.2209,-0.000385,-0.00014
186577,0.094058,-0.019683,-0.27191,0.087266,-0.0,-0.0,2.0,0.282024,0.303882,0.282024,0.257403,,,,,,,0.093934,-0.010616,-0.172446,0.170124,-0.000384,-0.000133
186597,0.096442,-0.019963,-0.271954,0.087266,-0.0,-0.0,2.0,0.282024,0.299771,0.282024,0.262502,,,,,,,0.096785,-0.010624,-0.172448,0.077174,-0.000411,-0.000138
186617,0.097925,-0.020003,-0.271883,0.087266,-0.0,-0.0,2.0,0.282024,0.293064,0.282024,0.270325,,,,,,,0.098412,-0.010633,-0.172451,0.048499,-0.000414,-0.00013
186637,0.098408,-0.019942,-0.271746,0.087266,-0.0,-0.0,2.0,0.282024,0.285168,0.282024,0.278829,,,,,,,0.099017,-0.010641,-0.172453,0.02406,-0.000407,-0.000116
186657,0.09815,-0.019855,-0.271762,0.087266,-0.0,-0.0,2.0,0.282024,0.280275,0.282024,0.283757,,,,,,,0.099001,-0.010649,-0.172456,-0.024159,-0.000398,-0.000118
186677,0.09765,-0.019795,-0.271904,0.087266,-0.0,-0.0,2.0,0.282024,0.279265,0.282024,0.284745,,,,,,,0.098622,-0.010657,-0.172458,-0.04812,-0.000391,-0.000132
186697,0.096926,-0.019896,-0.271934,0.087266,-0.0,-0.0,2.0,0.282024,0.275874,0.282024,0.287987,,,,,,,0.097882,-0.010665,-0.172461,-0.045031,-0.0004,-0.000134
186717,0.096668,-0.019802,-0.272066,0.087266,-0.0,-0.0,2.0,0.282024,0.277558,0.282024,0.286391,,,,,,,0.097398,-0.010672,-0.172464,-1.9e-05,-0.00039,-0.000147
186737,0.096684,-0.019929,-0.271944,0.087266,-0.0,-0.0,2.0,0.282024,0.280415,0.282024,0.28362,,,,,,,0.097277,-0.01068,-0.172466,0.027354,-0.000402,-0.000135
186757,0.097063,-0.02,-0.271924,0.087266,-0.0,-0.0,2.0,0.282024,0.283379,0.282024,0.28066,,,,,,,0.097656,-0.010688,-0.172469,0.027352,-0.000408,-0.000132
186777,0.097788,-0.019899,-0.271894,0.087266,-0.0,-0.0,2.0,0.282024,0.286054,0.282024,0.27791,,,,,,,0.098293,-0.010696,-0.172472,0.044942,-0.000397,-0.000129
186797,0.098777,-0.019886,-0.271897,0.087266,-0.0,-0.0,2.0,0.282024,0.29114,0.282024,0.272463,,,,,,,0.099379,-0.010704,-0.172474,0.02558,-0.000395,-0.000129
186817,0.100017,-0.019966,-0.271718,0.087266,-0.0,-0.0,2.0,0.282024,0.291401,0.282024,0.272176,,,,,,,0.100368,-0.010712,-0.172477,0.075682,-0.000402,-0.000111
186837,0.101232,-0.019799,-0.271715,0.087266,-0.0,-0.0,2.0,0.282024,0.293659,0.282024,0.269654,,,,,,,0.101713,-0.01072,-0.172479,0.04959,-0.000385,-0.000111
186857,0.102594,-0.01985,-0.271763,0.087266,-0.0,-0.0,2.0,0.282024,0.296039,0.282024,0.266928,,,,,,,0.103064,-0.010728,-0.172481,0.051788,-0.000389,-0.000115
186877,0.103962,-0.019907,-0.271742,0.087266,-0.0,-0.0,2.0,0.282024,0.295776,0.282024,0.267233,,,,,,,0.104312,-0.010736,-0.172484,0.075781,-0.000394,-0.000113
186897,0.105307,-0.019843,-0.271678,0.087266,-0.0,-0.0,2.0,0.282024,0.296506,0.282024,0.266384,,,,,,,0.105657,-0.010743,-0.172486,0.075756,-0.000387,-0.000106
186917,0.106434,-0.019927,-0.271783,0.087266,-0.0,-0.0,2.0,0.282024,0.296946,0.282024,0.26587,,,,,,,0.106904,-0.010751,-0.172488,0.0517,-0.000395,-0.000116
186937,0.107302,-0.019924,-0.271904,0.087266,-0.0,-0.0,2.0,0.282024,0.295858,0.282024,0.267137,,,,,,,0.107904,-0.010759,-0.17249,0.02559,-0.000394,-0.000128
186957,0.108181,-0.020048,-0.271854,0.087266,-0.0,-0.0,2.0,0.282024,0.294574,0.282024,0.268615,,,,,,,0.108669,-0.010767,-0.172493,0.048219,-0.000405,-0.000123
186977,0.108802,-0.020078,-0.271937,0.087266,-0.0,-0.0,2.0,0.282024,0.295394,0.282024,0.267674,,,,,,,0.10941,-0.010775,-0.172496,0.024251,-0.000407,-0.000131
