time_ms,roll,pitch,yaw,reference_roll,reference_pitch,reference_yaw,reference_throttle,throttle_1,throttle_2,throttle_3,throttle_4,roll_predicted,pitch_predicted,yaw_predicted,roll_rate_predicted,pitch_rate_predicted,yaw_rate_predicted,value1,value2,value3,value4,value5,value6
70326,0.001083,-0.00388,-0.544587,-0.0,-0.0,-0.0,3.0,0.337758,0.314921,0.313847,0.336782,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.007106,-0.001554,-0.404952,-0.001985,-8.1e-05,-0.00815
70346,0.000815,-0.003828,-0.544588,-0.0,-0.0,-0.0,3.0,0.337108,0.314777,0.314563,0.336913,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.007146,-0.001556,-0.405115,-0.002601,-9.6e-05,-0.008134
70366,0.000933,-0.003795,-0.544587,0.000968,-0.0,-0.0,3.0,0.335254,0.314491,0.316584,0.337174,3e-06,-0.0,-0.0,0.001116,-0.0,-0.0,-0.0072,-0.001558,-0.405277,-0.002758,-7.2e-05,-0.008118
70386,0.000848,-0.003946,-0.544688,0.002794,-0.0,-0.0,3.0,0.335042,0.314096,0.316812,0.337532,4.2e-05,-0.0,-0.0,0.004404,-0.0,-0.0,-0.007227,-0.001559,-0.40544,-0.002387,-7.2e-05,-0.008101
70406,0.000881,-0.004063,-0.544782,0.004112,-0.0,-0.0,3.0,0.33389,0.313529,0.31805,0.338045,0.000156,-0.0,-0.0,0.00803,0.0,-0.0,-0.007282,-0.001561,-0.405602,-0.002786,-8.7e-05,-0.008095
70426,0.000849,-0.003946,-0.544782,0.006934,-0.0,-0.0,3.0,0.337593,0.31262,0.321417,0.338847,0.000339,-0.0,-0.0,0.012397,0.0,-0.0,-0.007338,-0.001564,-0.405764,-0.002474,-7.5e-05,-0.008088
70446,0.000849,-0.003946,-0.544782,0.007974,-0.0,-0.0,3.0,0.331318,0.312324,0.320766,0.339128,0.000619,-0.0,-0.0,0.0163,-0.0,-0.0,-0.00739,-0.001566,-0.405925,-0.000858,-9.8e-05,-0.008082
70466,0.000901,-0.003678,-0.544882,0.009192,-0.0,-0.0,3.0,0.331092,0.312081,0.321002,0.339345,0.000957,-0.0,-0.0,0.018063,-0.0,-0.0,-0.007414,-0.001569,-0.406087,0.001526,-0.000106,-0.008076
70486,0.001018,-0.003645,-0.544983,0.011769,-0.0,-0.0,3.0,0.333845,0.311356,0.318097,0.33999,0.001332,-0.0,-0.0,0.021403,0.0,-0.0,-0.007407,-0.001571,-0.406248,-0.000181,-0.000109,-0.00807
70506,0.000967,-0.003913,-0.545278,0.013601,-0.0,-0.0,3.0,0.336614,0.310713,0.315104,0.340559,0.00179,-0.0,-0.0,0.02579,-0.0,-0.0,-0.007411,-0.001573,-0.40641,-0.000374,-0.000147,-0.008073
70526,0.001203,-0.003847,-0.545478,0.015394,-0.0,-0.0,3.0,0.336747,0.31022,0.314959,0.340994,0.002328,-0.0,-0.0,0.029021,-0.0,-0.0,-0.00742,-0.001576,-0.406571,0.006171,-0.000134,-0.008077
