time_ms,roll,pitch,yaw,roll_rate,pitch_rate,yaw_rate,reference_roll,reference_pitch,reference_yaw,reference_throttle,throttle_1,throttle_2,throttle_3,throttle_4,roll_predicted,pitch_predicted,yaw_predicted,roll_rate_predicted,pitch_rate_predicted,yaw_rate_predicted
277938,0.003933,0.012484,-0.074393,-0.001064,-0.001064,-4e-06,0.0,-0.0,-0.0,2.0,0.282024,0.275639,0.282024,0.288208,,,,,,
277958,0.003933,0.012484,-0.074393,-1.3e-05,4e-06,-0.001064,5.6e-05,-0.0,-0.0,2.0,0.282024,0.275671,0.282024,0.288178,,,,,,
277978,0.003933,0.012484,-0.074393,-1.3e-05,4e-06,-0.001064,0.00373,-0.0,-0.0,2.0,0.282024,0.275492,0.282024,0.288346,,,,,,
277998,0.003938,0.012362,-0.074393,-0.0,-0.001064,-4e-06,0.007439,-0.0,-0.0,2.0,0.282024,0.273557,0.282024,0.290141,,,,,,
278018,0.003938,0.012362,-0.074393,-1.3e-05,4e-06,-0.001064,0.01007,-0.0,-0.0,2.0,0.282024,0.270457,0.282024,0.292946,,,,,,
278038,0.003932,0.012484,-0.074515,0.0,0.0,0.0,0.01007,-0.0,-0.0,2.0,0.282024,0.272102,0.282024,0.291468,,,,,,
278058,0.004054,0.012489,-0.074516,-0.0,-0.001064,-4e-06,0.017015,-0.0,-0.0,2.0,0.282024,0.268426,0.282024,0.294738,,,,,,
278078,0.004176,0.012494,-0.074517,-0.0,-0.001064,-4e-06,0.018867,-0.0,-0.0,2.0,0.282024,0.267339,0.282024,0.295684,,,,,,
278098,0.004172,0.012616,-0.074517,-1.3e-05,4e-06,-0.001064,0.024592,-0.0,-0.0,2.0,0.282024,0.264094,0.282024,0.298447,,,,,,
278118,0.004415,0.012625,-0.07464,0.0,0.0,0.0,0.026734,-0.0,-0.0,2.0,0.282024,0.262828,0.282024,0.299502,,,,,,
278138,0.004664,0.012512,-0.074519,0.001064,-0.001064,-5e-06,0.030238,-0.0,-0.0,2.0,0.282024,0.260777,0.282024,0.301185,,,,,,
278158,0.005152,0.01253,-0.074644,0.001051,-0.001059,-0.00107,0.033741,-0.0,-0.0,2.0,0.282024,0.258776,0.282024,0.302794,,,,,,
278178,0.005766,0.012431,-0.074647,0.001051,6e-06,-0.001064,0.037096,-0.0,-0.0,2.0,0.282024,0.258766,0.282024,0.302802,,,,,,
278198,0.006868,0.01235,-0.074774,0.002128,0.0,0.0,0.03897,-0.0,-0.0,2.0,0.282024,0.259808,0.282024,0.301968,,,,,,
278218,0.008209,0.0124,-0.074782,0.003193,-0.001064,-9e-06,0.041621,-0.0,-0.0,2.0,0.282024,0.260511,0.282024,0.3014,,,,,,
278238,0.009926,0.01222,-0.074789,0.004244,-0.001054,-0.001075,0.044922,-0.0,-0.0,2.0,0.282024,0.259246,0.282024,0.302419,,,,,,
278258,0.01237,0.012191,-0.074936,0.004244,1.3e-05,-0.001064,0.049074,-0.0,-0.0,2.0,0.282024,0.259738,0.282024,0.302024,,,,,,
278278,0.015306,0.012058,-0.075192,0.006385,0.0,0.0,0.051026,-0.0,-0.0,2.0,0.282024,0.26348,0.282024,0.29896,,,,,,
278298,0.01836,0.01205,-0.075204,0.00745,0.0,0.0,0.054431,-0.0,-0.0,2.0,0.282024,0.264669,0.282024,0.297964,,,,,,
278318,0.022145,0.012071,-0.07534,0.008501,-0.00104,-0.001088,0.057259,-0.0,-0.0,2.0,0.282024,0.264766,0.282024,0.297882,,,,,,
278338,0.026667,0.012,-0.07561,0.009578,-0.001064,-2.8e-05,0.059986,-0.0,-0.0,2.0,0.282024,0.268872,0.282024,0.294348,,,,,,
278358,0.031555,0.011944,-0.07588,0.010642,0.0,0.0,0.062875,-0.0,-0.0,2.0,0.282024,0.271285,0.282024,0.292205,,,,,,
278378,0.037047,0.012034,-0.076135,0.012771,0.0,0.0,0.062875,-0.0,-0.0,2.0,0.282024,0.275472,0.282024,0.288364,,,,,,
278398,0.043153,0.012149,-0.076417,0.013834,-0.001063,-4.6e-05,0.067255,-0.0,-0.0,2.0,0.282024,0.279401,0.282024,0.284612,,,,,,
278418,0.049635,0.011915,-0.076795,0.014886,-0.00101,-0.001116,0.068962,-0.0,-0.0,2.0,0.282024,0.281535,0.282024,0.282512,,,,,,
278438,0.056721,0.011952,-0.077187,0.014912,-6e-05,0.001063,0.071665,-0.0,-0.0,2.0,0.282024,0.285095,0.282024,0.278905,,,,,,
278458,0.064052,0.011878,-0.077555,0.015976,-6.8e-05,0.001062,0.072977,-0.0,-0.0,2.0,0.282024,0.289436,0.282024,0.274321,,,,,,
278478,0.071629,0.011939,-0.077949,0.017027,-0.001061,-7.6e-05,0.075067,-0.0,-0.0,2.0,0.282024,0.293437,0.282024,0.269905,,,,,,
278498,0.079572,0.011899,-0.078438,0.017028,0.0,0.0,0.076875,-0.0,-0.0,2.0,0.282024,0.29475,0.282024,0.268414,,,,,,
278518,0.087763,0.011873,-0.078933,0.01704,-9.3e-05,0.00106,0.078579,-0.0,-0.0,2.0,0.282024,0.299265,0.282024,0.263113,,,,,,
278538,0.095833,0.01184,-0.079299,0.018104,-0.000102,0.001059,0.08014,-0.0,-0.0,2.0,0.282024,0.302259,0.282024,0.259445,,,,,,
278558,0.104148,0.011942,-0.079676,0.017026,-0.001058,-0.000111,0.081147,-0.0,-0.0,2.0,0.282024,0.30564,0.282024,0.255144,,,,,,
278578,0.112224,0.011922,-0.080161,0.017015,0.000119,-0.001058,0.08258,-0.0,-0.0,2.0,0.282024,0.308743,0.282024,0.251037,,,,,,
278598,0.120299,0.011906,-0.080637,0.01704,-0.000128,0.001057,0.08355,-0.0,-0.0,2.0,0.282024,0.310672,0.282024,0.248402,,,,,,
278618,0.128012,0.011864,-0.080866,0.015963,0.0,0.0,0.084294,-0.0,-0.0,2.0,0.282024,0.313947,0.282024,0.243773,,,,,,
278638,0.135476,0.011935,-0.081096,0.014899,0.0,0.0,0.08525,-0.0,-0.0,2.0,0.282024,0.317038,0.282024,0.239211,,,,,,
278658,0.142464,0.011737,-0.081186,0.013833,-0.001053,-0.000151,0.085977,-0.0,-0.0,2.0,0.282024,0.317336,0.282024,0.238762,,,,,,
278678,0.148961,0.011642,-0.081282,0.012758,0.000158,-0.001053,0.08653,-0.0,-0.0,2.0,0.282024,0.318933,0.282024,0.236316,,,,,,
278698,0.154953,0.01176,-0.08126,0.01064,-0.001051,-0.000164,0.086758,-0.0,-0.0,2.0,0.282024,0.320477,0.282024,0.233896,,,,,,
