time_ms,roll,pitch,yaw,reference_roll,reference_pitch,reference_yaw,reference_throttle,throttle_1,throttle_2,throttle_3,throttle_4,roll_predicted,pitch_predicted,yaw_predicted,roll_rate_predicted,pitch_rate_predicted,yaw_rate_predicted,value1,value2,value3,value4,value5,value6
102283,0.000198,0.000987,-0.093056,-0.0,-0.0,-0.0,3.0,0.3261,0.321493,0.3261,0.330621,-0.0,-483.544916,-0.0,0.0,-6.88018,-0.0,-0.000281,-0.002643,-0.080113,-0.096161,3e-06,-0.000512
102303,7.7e-05,0.000981,-0.093056,2.4e-05,-0.0,-0.0,3.0,0.3261,0.324409,0.3261,0.327779,0.0,-483.682127,-0.0,2.8e-05,-6.834047,0.0,-0.000299,-0.002644,-0.080123,-0.06697,-2.1e-05,-0.000511
102323,8.2e-05,0.000859,-0.093056,0.002166,-0.0,-0.0,3.0,0.3261,0.320638,0.3261,0.331441,7e-06,-483.81864,-0.0,0.002527,-6.818056,1e-06,-0.000529,-0.002644,-0.080133,0.025116,-3.2e-05,-0.000522
102343,-2.8e-05,0.00061,-0.093177,0.00315,-0.0,-0.0,3.0,0.3261,0.315466,0.3261,0.336283,8.7e-05,-483.955062,-4e-06,0.006276,-6.832403,9e-06,-0.000885,-0.002645,-0.080144,0.047827,-4.5e-05,-0.000533
102363,9.4e-05,0.000615,-0.093177,0.005506,-0.0,-0.0,3.0,0.3261,0.310101,0.3261,0.341098,0.000235,-484.091996,-2.3e-05,0.009909,-6.87685,2.3e-05,-0.001358,-0.002646,-0.080154,0.092914,-5.8e-05,-0.000532
102383,-0.00015,0.000604,-0.093299,0.007143,-0.0,-0.0,3.0,0.3261,0.30693,0.3261,0.34385,0.000478,-484.230042,-6.9e-05,0.013955,-6.950724,4.6e-05,-0.001602,-0.002647,-0.080165,0.068507,-4.8e-05,-0.000531
102403,-0.0004,0.000715,-0.09342,0.008228,-0.0,-0.0,3.0,0.3261,0.304502,0.3261,0.34591,0.000819,-484.36978,-0.000163,0.016395,-7.052896,7.7e-05,-0.001837,-0.002648,-0.080175,0.01979,-5e-05,-0.000542
102423,-0.000655,0.000947,-0.09342,0.010758,-0.0,-0.0,3.0,0.3261,0.305249,0.3261,0.345281,0.001258,-484.511764,-0.000331,0.01949,-7.18175,0.000112,-0.001843,-0.002649,-0.080186,-0.028204,-2.6e-05,-0.000541
102443,-0.000899,0.000936,-0.09342,0.012651,-0.0,-0.0,3.0,0.3261,0.309317,0.3261,0.341785,0.001878,-484.656513,-0.000624,0.023531,-7.335136,0.000157,-0.001735,-0.002649,-0.080197,-0.072329,-2.7e-05,-0.00054
102463,-0.000899,0.000936,-0.093298,0.014461,-0.0,-0.0,3.0,0.3261,0.310742,0.3261,0.340534,0.002783,-484.804498,-0.00115,0.02629,-7.510327,0.00021,-0.001614,-0.00265,-0.080208,-0.047663,-3.8e-05,-0.000538
102483,-0.000766,0.000697,-0.093298,0.015352,-0.0,-0.0,3.0,0.3261,0.312232,0.3261,0.33921,0.004199,-484.95613,-0.00216,0.02688,-7.703969,0.00027,-0.001507,-0.00265,-0.080218,-0.04369,-5e-05,-0.000525
102503,-0.000505,0.000343,-0.09342,0.017231,-0.0,-0.0,3.0,0.3261,0.313095,0.3261,0.338437,0.006853,-485.111749,-0.004427,0.02594,-7.912049,0.00033,-0.001388,-0.002651,-0.080229,-0.017392,-7.3e-05,-0.000524
102523,-0.000255,0.000232,-0.09342,0.01859,-0.0,-0.0,3.0,0.3261,0.310988,0.3261,0.340317,0.014954,-485.271605,-0.012177,0.02081,-8.129884,0.000388,-0.001267,-0.002652,-0.080239,0.053089,-7e-05,-0.000523
102543,0.000238,0.000133,-0.09342,0.020826,-0.0,-0.0,3.0,0.3261,0.306978,0.3261,0.343809,-0.121084,-485.43564,0.124051,-0.049292,-8.352145,0.000415,-0.001015,-0.002653,-0.08025,0.0738,-5.6e-05,-0.000522
102563,0.000958,0.000411,-0.09342,0.021898,-0.0,-0.0,3.0,0.3261,0.309573,0.3261,0.341561,-0.011075,-485.603998,0.014255,0.096897,-8.572943,-0.000419,-0.000408,-0.002654,-0.08026,0.000794,-1.8e-05,-0.000521
