time_ms,roll,pitch,yaw,roll_rate,pitch_rate,yaw_rate,reference_roll,reference_pitch,reference_yaw,reference_throttle,throttle_1,throttle_2,throttle_3,throttle_4,roll_predicted,pitch_predicted,yaw_predicted,roll_rate_predicted,pitch_rate_predicted,yaw_rate_predicted
30665,-0.014927,-0.028589,-0.066669,3e-05,-0.00108,-0.001049,-0.0,-0.0,-0.0,2.0,0.282024,0.275325,0.282024,0.288502,-0.0,-255.641218,-0.0,-0.0,-8.961672,0.0
30685,-0.014931,-0.028467,-0.066668,-0.0,-0.001064,1.6e-05,5.4e-05,-0.0,-0.0,2.0,0.282024,0.272923,0.282024,0.290721,1e-06,-255.993398,0.0,4.7e-05,-8.533945,0.0
30705,-0.014936,-0.028345,-0.066667,-0.001034,-1.6e-05,-0.001065,0.003848,-0.0,-0.0,2.0,0.282024,0.271217,0.282024,0.292266,3.1e-05,-256.328088,-7e-06,0.003361,-8.09195,5e-06
30725,-0.01493,-0.028468,-0.066789,-0.001064,0.0,0.0,0.007612,-0.0,-0.0,2.0,0.282024,0.269322,0.282024,0.293952,0.000191,-256.645484,-6.3e-05,0.009024,-7.684842,2.9e-05
30745,-0.015046,-0.028595,-0.066914,-0.001064,0.0,0.0,0.009615,-0.0,-0.0,2.0,0.282024,0.268392,0.282024,0.294768,0.000532,-256.947595,-0.000198,0.014212,-7.351207,7.8e-05
30765,-0.015046,-0.028595,-0.066914,-0.0,-0.001064,1.6e-05,0.013369,-0.0,-0.0,2.0,0.282024,0.266603,0.282024,0.296318,0.001063,-257.237799,-0.000434,0.020281,-7.117885,0.000147
30785,-0.015042,-0.028717,-0.066915,3.1e-05,-1.6e-05,-0.001065,0.016396,-0.0,-0.0,2.0,0.282024,0.267628,0.282024,0.295433,0.001868,-257.520381,-0.000819,0.026528,-7.000988,0.000241
30805,-0.0148,-0.028588,-0.067032,0.0,0.0,0.0,0.021823,-0.0,-0.0,2.0,0.282024,0.265083,0.282024,0.297614,0.003036,-257.800129,-0.001445,0.03383,-7.007522,0.00036
30825,-0.014556,-0.02858,-0.067029,-0.0,-0.001064,1.5e-05,0.024273,-0.0,-0.0,2.0,0.282024,0.264087,0.282024,0.298453,0.004824,-258.08199,-0.00251,0.040976,-7.136563,0.000512
30845,-0.014312,-0.028572,-0.067026,-0.0,-0.001064,1.5e-05,0.02666,-0.0,-0.0,2.0,0.282024,0.263029,0.282024,0.299335,0.007652,-258.370757,-0.004502,0.045788,-7.37948,0.000694
30865,-0.013944,-0.02856,-0.067143,0.0,0.0,0.0,0.030667,-0.0,-0.0,2.0,0.282024,0.261183,0.282024,0.300854,0.012982,-258.670752,-0.008938,0.049318,-7.719195,0.000902
30885,-0.013577,-0.028549,-0.06726,0.0,0.0,0.0,0.034148,-0.0,-0.0,2.0,0.282024,0.262268,0.282024,0.299965,0.029531,-258.98545,-0.024548,0.046923,-8.128919,0.00113
30905,-0.013083,-0.028655,-0.067376,0.001064,0.0,0.0,0.035913,-0.0,-0.0,2.0,0.282024,0.258942,0.282024,0.302662,0.258883,-259.232283,-0.25317,0.020158,-8.460049,0.001282
