time_ms,roll,pitch,yaw,roll_rate,pitch_rate,yaw_rate,reference_roll,reference_pitch,reference_yaw,reference_throttle,throttle_1,throttle_2,throttle_3,throttle_4,roll_predicted,pitch_predicted,yaw_predicted,roll_rate_predicted,pitch_rate_predicted,yaw_rate_predicted
107652,0.000858,-0.000482,-0.014406,-0.001064,0.0,-0.001064,-0.0,-0.0,-0.0,2.0,0.282024,0.348767,0.282024,0.174386,-0.0,-0.016049,-0.0,-0.0,-0.053554,-0.0
107672,0.000858,-0.000482,-0.014406,0.0,0.0,-0.001064,-0.0,-0.0,-0.0,2.0,0.282024,0.349861,0.282024,0.171067,-0.0,-0.018301,-0.0,-0.0,-0.061068,-0.0
107692,0.000858,-0.000482,-0.014406,0.0,-0.001064,-0.001064,0.001831,-0.0,-0.0,2.0,0.282024,0.349326,0.282024,0.172706,6e-06,-0.020869,-0.0,0.001128,-0.069635,0.0
107712,0.000858,-0.000482,-0.014406,0.0,0.0,0.0,0.005532,-0.0,-0.0,2.0,0.282024,0.347121,0.282024,0.179133,0.00011,-0.023796,-0.0,0.005734,-0.079405,0.0
107732,0.000858,-0.000482,-0.014406,0.0,0.0,0.0,0.007357,-0.0,-0.0,2.0,0.282024,0.347636,0.282024,0.177678,0.000408,-0.027135,-1e-06,0.01026,-0.090545,0.0
107752,0.00098,-0.000481,-0.014406,-0.001064,0.0,0.0,0.013545,-0.0,-0.0,2.0,0.282024,0.34466,0.282024,0.185761,0.000918,-0.030942,-3e-06,0.018022,-0.103248,1e-06
107772,0.000858,-0.000482,-0.014406,0.0,0.0,-0.001064,0.015577,-0.0,-0.0,2.0,0.282024,0.345021,0.282024,0.18482,0.001743,-0.035284,-8e-06,0.024659,-0.117733,3e-06
107792,0.000858,-0.000482,-0.014406,-0.001064,0.0,-0.001064,0.01918,-0.0,-0.0,2.0,0.282024,0.343819,0.282024,0.187912,0.002822,-0.040234,-1.9e-05,0.031057,-0.134249,4e-06
107812,0.000858,-0.000482,-0.014406,0.0,0.0,-0.001064,0.022773,-0.0,-0.0,2.0,0.282024,0.341469,0.282024,0.193665,0.00416,-0.045879,-3.7e-05,0.037653,-0.15308,7e-06
107832,0.000858,-0.000482,-0.014406,-0.001064,-0.001064,-0.001064,0.02473,-0.0,-0.0,2.0,0.282024,0.340703,0.282024,0.195464,0.005748,-0.052315,-6.7e-05,0.042837,-0.174552,1.1e-05
107852,0.000858,-0.000482,-0.014406,-0.001064,0.0,-0.001064,0.030176,-0.0,-0.0,2.0,0.282024,0.338841,0.282024,0.199697,0.007558,-0.059654,-0.000114,0.049915,-0.199033,1.6e-05
107872,0.000858,-0.000482,-0.014406,-0.001064,0.0,-0.001064,0.033569,-0.0,-0.0,2.0,0.282024,0.337564,0.282024,0.202494,0.009663,-0.068022,-0.000183,0.056827,-0.226945,2.2e-05
107892,0.000858,-0.000482,-0.014406,0.0,0.0,0.0,0.036909,-0.0,-0.0,2.0,0.282024,0.337412,0.282024,0.202821,0.012034,-0.077564,-0.000283,0.063003,-0.258765,3.1e-05
107912,0.000858,-0.000482,-0.014406,-0.001064,-0.001064,-0.001064,0.03943,-0.0,-0.0,2.0,0.282024,0.336423,0.282024,0.204927,0.013969,-0.085588,-0.000384,0.066966,-0.28552,3.8e-05
107932,0.000858,-0.000482,-0.014406,0.0,0.0,0.0,0.042587,-0.0,-0.0,2.0,0.282024,0.335062,0.282024,0.20775,0.017449,-0.100846,-0.000618,0.072725,-0.336387,5.4e-05
107952,0.000858,-0.000482,-0.014406,0.0,-0.001064,-0.001064,0.045866,-0.0,-0.0,2.0,0.282024,0.333704,0.282024,0.210487,0.020453,-0.114987,-0.00088,0.077445,-0.383512,6.9e-05
107972,0.000858,-0.000482,-0.014406,-0.001064,-0.001064,-0.001064,0.048991,-0.0,-0.0,2.0,0.282024,0.331198,0.282024,0.215353,0.023659,-0.131107,-0.001229,0.081935,-0.437215,8.8e-05
107992,0.000858,-0.000482,-0.014406,0.0,0.0,0.0,0.05048,-0.0,-0.0,2.0,0.282024,0.330343,0.282024,0.216959,0.027045,-0.149483,-0.001688,0.084726,-0.498401,0.000111
108012,0.000858,-0.000482,-0.014406,0.0,0.0,-0.001064,0.052539,-0.0,-0.0,2.0,0.282024,0.329393,0.282024,0.218717,0.029667,-0.164932,-0.002121,0.086333,-0.549813,0.00013
108032,0.000858,-0.000482,-0.014406,0.0,0.0,0.0,0.056943,-0.0,-0.0,2.0,0.282024,0.328641,0.282024,0.220087,0.034207,-0.194298,-0.003055,0.090326,-0.647454,0.000168
108052,0.00098,-0.000481,-0.014406,0.0,0.0,0.0,0.05968,-0.0,-0.0,2.0,0.282024,0.327348,0.282024,0.222399,0.038071,-0.221498,-0.004039,0.09365,-0.73778,0.000204
108072,0.000858,-0.000482,-0.014406,-0.001064,0.0,0.0,0.062315,-0.0,-0.0,2.0,0.282024,0.324909,0.282024,0.226625,0.041104,-0.244356,-0.00495,0.095689,-0.813593,0.000236
108092,0.000858,-0.000482,-0.014406,-0.001064,0.0,0.0,0.064182,-0.0,-0.0,2.0,0.282024,0.324878,0.282024,0.226679,0.046427,-0.287778,-0.006884,0.097307,-0.957335,0.000298
108112,0.000858,-0.000482,-0.014528,0.0,0.0,0.0,0.066335,-0.0,-0.0,2.0,0.282024,0.322584,0.282024,0.230502,0.049778,-0.317423,-0.00835,0.097729,-1.055235,0.00034
108132,0.000858,-0.000482,-0.014528,-0.001064,0.0,-0.001064,0.06871,-0.0,-0.0,2.0,0.282024,0.321128,0.282024,0.232859,0.055695,-0.373698,-0.011449,0.097575,-1.240463,0.000421
108152,0.000858,-0.000482,-0.014528,0.0,0.0,-0.001064,0.070923,-0.0,-0.0,2.0,0.282024,0.321054,0.282024,0.232977,0.060825,-0.425721,-0.01468,0.096738,-1.410885,0.000496
108172,0.00098,-0.000481,-0.014528,0.0,0.0,0.0,0.071982,-0.0,-0.0,2.0,0.282024,0.320167,0.282024,0.234386,0.066441,-0.484857,-0.018793,0.093931,-1.603511,0.000579
108192,0.00098,-0.000481,-0.014528,0.0,0.0,-0.001064,0.074476,-0.0,-0.0,2.0,0.282024,0.318897,0.282024,0.236371,0.071072,-0.534421,-0.022622,0.091444,-1.763949,0.000647
108212,0.00098,-0.000481,-0.014528,-0.001064,-0.001064,-0.001064,0.076354,-0.0,-0.0,2.0,0.282024,0.316263,0.282024,0.240374,0.080032,-0.6282,-0.030928,0.085196,-2.064638,0.00077
108232,0.00098,-0.000481,-0.014528,0.0,0.0,0.0,0.078067,-0.0,-0.0,2.0,0.282024,0.316455,0.282024,0.240086,0.086503,-0.691907,-0.037488,0.079656,-2.266502,0.000849
108252,0.00098,-0.000481,-0.014528,-0.001064,0.0,-0.001064,0.079637,-0.0,-0.0,2.0,0.282024,0.315279,0.282024,0.241831,0.097162,-0.786522,-0.048939,0.068999,-2.562256,0.000954
108272,0.00098,-0.000481,-0.014528,0.0,0.0,-0.001064,0.080748,-0.0,-0.0,2.0,0.282024,0.31424,0.282024,0.243349,0.111605,-0.893263,-0.065102,0.052849,-2.889448,0.001054
108292,0.00098,-0.000481,-0.014406,0.0,0.0,-0.001064,0.081942,-0.0,-0.0,2.0,0.282024,0.313158,0.282024,0.244906,0.133033,-1.013272,-0.089431,0.028016,-3.248198,0.001133
108312,0.00098,-0.000481,-0.014406,-0.001064,-0.001064,-0.001064,0.083158,-0.0,-0.0,2.0,0.282024,0.312054,0.282024,0.246473,0.169269,-1.147515,-0.130139,-0.0121,-3.637018,0.001161
108332,0.00098,-0.000481,-0.014406,-0.001064,0.0,-0.001064,0.084251,-0.0,-0.0,2.0,0.282024,0.310976,0.282024,0.247981,0.245279,-1.296311,-0.212919,-0.085137,-4.052157,0.00108
108352,0.00098,-0.000481,-0.014406,0.0,0.0,0.0,0.084715,-0.0,-0.0,2.0,0.282024,0.310102,0.282024,0.249187,0.499204,-1.456463,-0.477631,-0.253782,-4.48689,0.000504
108372,0.00098,-0.000481,-0.014528,0.0,0.0,0.0,0.085601,-0.0,-0.0,2.0,0.282024,0.307786,0.282024,0.252321,4.588437,-1.529236,-4.585977,-0.870423,-4.931027,-0.028313
108392,0.00098,-0.000481,-0.014528,0.0,0.0,-0.001064,0.086247,-0.0,-0.0,2.0,0.282024,0.308117,0.282024,0.251879,3.077958,-1.37078,-3.140956,-2.643656,-5.364878,-0.148101
108412,0.00098,-0.000481,-0.014528,0.0,0.0,-0.001064,0.086732,-0.0,-0.0,2.0,0.282024,0.305909,0.282024,0.254795,2.999351,-1.150424,-3.186416,-3.649359,-5.756584,-0.234608
108432,0.00098,-0.000481,-0.014528,-0.001064,0.0,0.0,0.087061,-0.0,-0.0,2.0,0.282024,0.305041,0.282024,0.255919,2.898626,-0.917014,-3.250844,-4.30731,-6.079791,-0.310102
108452,0.00098,-0.000481,-0.014528,0.0,0.0,0.0,0.087205,-0.0,-0.0,2.0,0.282024,0.305541,0.282024,0.255272,2.780789,-0.676384,-3.334545,-4.712594,-6.311936,-0.3782
108472,0.00098,-0.000481,-0.014528,0.0,0.0,-0.001064,0.08726,-0.0,-0.0,2.0,0.282024,0.304765,0.282024,0.256274,2.645654,-0.436555,-3.438676,-4.928611,-6.435895,-0.441112
108492,0.00098,-0.000481,-0.014528,0.0,0.0,-0.001064,0.087133,-0.0,-0.0,2.0,0.282024,0.304051,0.282024,0.257187,2.490097,-0.207477,-3.565952,-5.000251,-6.44307,-0.499992
108512,0.00098,-0.000481,-0.014528,0.0,0.0,0.0,0.086853,-0.0,-0.0,2.0,0.282024,0.303391,0.282024,0.258025,2.309494,-0.00068,-3.720038,-4.961419,-6.33586,-0.555169
108532,0.00098,-0.000481,-0.014528,0.0,0.0,-0.001064,0.086651,-0.0,-0.0,2.0,0.282024,0.302703,0.282024,0.258891,2.099939,0.171413,-3.903804,-4.838433,-6.127957,-0.606329
108552,0.000981,-0.000603,-0.014528,0.0,0.0,0.0,0.086188,-0.0,-0.0,2.0,0.282024,0.300779,0.282024,0.261275,1.861985,0.296992,-4.115932,-4.652137,-5.842136,-0.652759
108572,0.000981,-0.000603,-0.014528,0.0,0.0,-0.001064,0.085279,-0.0,-0.0,2.0,0.282024,0.300346,0.282024,0.261804,1.604796,0.36778,-4.346938,-4.420725,-5.506372,-0.693707
108592,0.000981,-0.000603,-0.014528,-0.001064,0.0,-0.001064,0.084422,-0.0,-0.0,2.0,0.282024,0.299901,0.282024,0.262346,1.346232,0.38259,-4.57905,-4.163152,-5.149533,-0.728786
108612,0.000981,-0.000603,-0.014528,0.0,0.0,-0.001064,0.083407,-0.0,-0.0,2.0,0.282024,0.29952,0.282024,0.262807,1.105475,0.348539,-4.79336,-3.900798,-4.797694,-0.758232
