time_ms,roll,pitch,yaw,reference_roll,reference_pitch,reference_yaw,reference_throttle,throttle_1,throttle_2,throttle_3,throttle_4,roll_predicted,pitch_predicted,yaw_predicted,roll_rate_predicted,pitch_rate_predicted,yaw_rate_predicted,value1,value2,value3,value4,value5,value6
221557,0.000486,-0.018787,-0.273158,0.0,-0.0,-0.0,2.0,0.282024,0.280302,0.282024,0.283731,,,,,,,0.001338,-0.013607,-0.17387,1e-06,7e-06,-0.000116
221577,0.000486,-0.018787,-0.273158,0.087266,-0.0,-0.0,2.0,0.282024,0.238114,0.282024,0.317763,,,,,,,0.001337,-0.013607,-0.173872,-0.023989,5e-06,-0.000116
221597,0.000365,-0.018803,-0.273159,0.087266,-0.0,-0.0,2.0,0.282024,0.232492,0.282024,0.321357,,,,,,,0.001096,-0.013607,-0.173875,-9.9e-05,3e-06,-0.000115
221617,0.000728,-0.018753,-0.273156,0.087266,-0.0,-0.0,2.0,0.282024,0.232996,0.282024,0.321042,,,,,,,0.001096,-0.013607,-0.173877,0.024089,5e-06,-0.000115
221637,0.001471,-0.018775,-0.273149,0.087266,-0.0,-0.0,2.0,0.282024,0.237683,0.282024,0.318045,,,,,,,0.001579,-0.013607,-0.173879,0.051584,1e-06,-0.000114
221657,0.002955,-0.018817,-0.273136,0.087266,-0.0,-0.0,2.0,0.282024,0.240519,0.282024,0.316165,,,,,,,0.002442,-0.013606,-0.173881,0.099859,4e-06,-0.000113
221677,0.005148,-0.018639,-0.273115,0.087266,-0.0,-0.0,2.0,0.282024,0.245528,0.282024,0.312722,,,,,,,0.004047,-0.013606,-0.173884,0.099958,1e-06,-0.000111
221697,0.007738,-0.018652,-0.273088,0.087266,-0.0,-0.0,2.0,0.282024,0.254981,0.282024,0.305766,,,,,,,0.006514,-0.013606,-0.173886,0.124269,-0.0,-0.000109
221717,0.011449,-0.018758,-0.273044,0.087266,-0.0,-0.0,2.0,0.282024,0.26243,0.282024,0.299831,,,,,,,0.009466,-0.013606,-0.173888,0.196829,9e-06,-0.000116
221737,0.016026,-0.018867,-0.273264,0.087266,-0.0,-0.0,2.0,0.282024,0.268309,0.282024,0.294841,,,,,,,0.013281,-0.013606,-0.17389,0.220997,1.3e-05,-0.000111
221757,0.021085,-0.018909,-0.273303,0.087266,-0.0,-0.0,2.0,0.282024,0.274125,0.282024,0.289617,,,,,,,0.017857,-0.013606,-0.173893,0.245085,4e-06,-0.000121
221777,0.026767,-0.018986,-0.273485,0.087266,-0.0,-0.0,2.0,0.282024,0.281828,0.282024,0.28222,,,,,,,0.023157,-0.013606,-0.173895,0.293756,7e-06,-0.00014
221797,0.033038,-0.018855,-0.27376,0.087266,-0.0,-0.0,2.0,0.282024,0.288926,0.282024,0.27487,,,,,,,0.029081,-0.013606,-0.173898,0.297505,-9e-06,-0.000168
221817,0.039603,-0.019053,-0.273941,0.087266,-0.0,-0.0,2.0,0.282024,0.293348,0.282024,0.270005,,,,,,,0.035384,-0.013606,-0.173902,0.349061,-2.9e-05,-0.000182
221837,0.046425,-0.01933,-0.27428,0.087266,-0.0,-0.0,2.0,0.282024,0.29784,0.282024,0.264816,,,,,,,0.042069,-0.013607,-0.173905,0.348674,-4.7e-05,-0.000205
221857,0.053216,-0.019366,-0.274537,0.087266,-0.0,-0.0,2.0,0.282024,0.298979,0.282024,0.263457,,,,,,,0.048757,-0.013608,-0.17391,0.369293,-5.1e-05,-0.000231
221877,0.05966,-0.019573,-0.274666,0.087266,-0.0,-0.0,2.0,0.282024,0.30028,0.282024,0.261885,,,,,,,0.05544,-0.013609,-0.173915,0.321564,-7.1e-05,-0.000244
221897,0.06562,-0.01985,-0.274676,0.087266,-0.0,-0.0,2.0,0.282024,0.303101,0.282024,0.25839,,,,,,,0.061989,-0.01361,-0.17392,0.300949,-9.1e-05,-0.000268
221917,0.071427,-0.019896,-0.274799,0.087266,-0.0,-0.0,2.0,0.282024,0.302431,0.282024,0.259231,,,,,,,0.067932,-0.013612,-0.173925,0.29791,-9.4e-05,-0.00028
221937,0.07647,-0.0198,-0.274893,0.087266,-0.0,-0.0,2.0,0.282024,0.298887,0.282024,0.263568,,,,,,,0.073377,-0.013614,-0.17393,0.24834,-0.000108,-0.000265
221957,0.08093,-0.019923,-0.274695,0.087266,-0.0,-0.0,2.0,0.282024,0.299284,0.282024,0.263091,,,,,,,0.078442,-0.013616,-0.173936,0.220839,-0.0001,-0.000267
221977,0.084764,-0.020004,-0.274582,0.087266,-0.0,-0.0,2.0,0.282024,0.296669,0.282024,0.266193,,,,,,,0.08276,-0.013618,-0.173941,0.196844,-0.000103,-0.000265
