time_ms,roll,pitch,yaw,reference_roll,reference_pitch,reference_yaw,reference_throttle,throttle_1,throttle_2,throttle_3,throttle_4,roll_predicted,pitch_predicted,yaw_predicted,roll_rate_predicted,pitch_rate_predicted,yaw_rate_predicted,value1,value2,value3,value4,value5,value6
63917,0.002195,-0.019786,-0.282368,-0.0,-0.0,-0.0,2.0,0.282024,0.275265,0.282024,0.288558,-0.0,-220.678,-0.0,-0.0,-5.537151,-0.0,0.00303,-0.014613,-0.181665,0.003307,7e-06,-0.000257
63937,0.001953,-0.01982,-0.28237,0.087266,-0.0,-0.0,2.0,0.282024,0.249447,0.282024,0.309913,0.000216,-220.789923,-4e-06,0.084556,-5.698102,-0.001059,0.002667,-0.014612,-0.18167,0.003322,2e-06,-0.000257
63957,0.001591,-0.019872,-0.282373,0.087266,-0.0,-0.0,2.0,0.282024,0.249686,0.282024,0.309738,0.003151,-220.90519,-0.000261,0.197332,-5.875386,-0.001277,0.002443,-0.014612,-0.181676,-0.00352,1.1e-05,-0.000257
63977,0.001834,-0.019837,-0.282487,0.087266,-0.0,-0.0,2.0,0.282024,0.256919,0.282024,0.304262,0.008271,-221.024113,-0.001493,0.196507,-6.067121,-0.000923,0.002443,-0.014612,-0.181681,0.024227,0.0,-0.000273
63997,0.002559,-0.019735,-0.282531,0.087266,-0.0,-0.0,2.0,0.282024,0.259752,0.282024,0.302013,0.015088,-221.146961,-0.004868,0.169044,-6.271036,-0.000587,0.002805,-0.014612,-0.181686,0.048303,7e-06,-0.000272
64017,0.00356,-0.01984,-0.282522,0.087266,-0.0,-0.0,2.0,0.282024,0.263552,0.282024,0.2989,0.026722,-221.273946,-0.013617,0.148821,-6.484432,-0.000286,0.003669,-0.014612,-0.181692,0.072316,9e-06,-0.00027
64037,0.004907,-0.019771,-0.282508,0.087266,-0.0,-0.0,2.0,0.282024,0.271789,0.282024,0.291751,0.062374,-221.405186,-0.046855,0.113589,-6.704163,-1.9e-05,0.005016,-0.014612,-0.181697,0.051633,2e-06,-0.000268
64057,0.006617,-0.019651,-0.282606,0.087266,-0.0,-0.0,2.0,0.282024,0.269765,0.282024,0.293561,-0.235727,-221.53212,0.252729,-0.198309,-6.926628,-0.012434,0.006258,-0.014612,-0.181703,0.120801,1.2e-05,-0.000278
64077,0.008344,-0.019652,-0.282586,0.087266,-0.0,-0.0,2.0,0.282024,0.272739,0.282024,0.290889,-0.025935,-221.671233,0.041231,0.111136,-7.147998,-0.023785,0.007967,-0.014612,-0.181708,0.120882,2.4e-05,-0.000275
64097,0.01007,-0.019653,-0.282566,0.087266,-0.0,-0.0,2.0,0.282024,0.276249,0.282024,0.287634,-0.012191,-221.815806,0.030681,0.244993,-7.364127,-0.025074,0.009936,-0.014611,-0.181713,0.075948,1.2e-05,-0.000273
64117,0.012039,-0.019618,-0.282657,0.087266,-0.0,-0.0,2.0,0.282024,0.280163,0.282024,0.283868,-0.005007,-221.964652,0.028277,0.232959,-7.570206,-0.024533,0.011904,-0.014611,-0.181719,0.076047,1.5e-05,-0.000281
64137,0.014233,-0.019428,-0.282743,0.087266,-0.0,-0.0,2.0,0.282024,0.281693,0.282024,0.282355,-0.000606,-222.117517,0.028246,0.19849,-7.761283,-0.024042,0.013873,-0.01461,-0.181725,0.120849,3.4e-05,-0.000289
64157,0.016341,-0.019498,-0.28288,0.087266,-0.0,-0.0,2.0,0.282024,0.279892,0.282024,0.284133,0.002572,-222.274061,0.029142,0.187793,-7.932502,-0.023598,0.015962,-0.01461,-0.18173,0.096691,3.7e-05,-0.000286
64177,0.01831,-0.019463,-0.282966,0.087266,-0.0,-0.0,2.0,0.282024,0.280082,0.282024,0.283948,0.005397,-222.43385,0.030536,0.185723,-8.079228,-0.023159,0.018053,-0.014609,-0.181736,0.100322,3.1e-05,-0.000311
64197,0.020158,-0.019444,-0.283052,0.087266,-0.0,-0.0,2.0,0.282024,0.27907,0.282024,0.284935,0.008151,-222.596361,0.03231,0.181912,-8.197249,-0.022718,0.020023,-0.014608,-0.181743,0.076032,3.2e-05,-0.000319
64217,0.022006,-0.019426,-0.283138,0.087266,-0.0,-0.0,2.0,0.282024,0.276014,0.282024,0.287856,0.010936,-222.760991,0.034439,0.176531,-8.283008,-0.022282,0.021767,-0.014608,-0.181749,0.096786,3.4e-05,-0.000327
64237,0.02363,-0.019565,-0.283159,0.087266,-0.0,-0.0,2.0,0.282024,0.274139,0.282024,0.289604,0.013859,-222.927071,0.036945,0.170932,-8.333823,-0.021856,0.023476,-0.014607,-0.181755,0.100507,3.4e-05,-0.000328
64257,0.025097,-0.019478,-0.283133,0.087266,-0.0,-0.0,2.0,0.282024,0.273133,0.282024,0.290529,0.017054,-223.093887,0.039895,0.165078,-8.348051,-0.021442,0.025084,-0.014606,-0.181762,0.075741,3e-05,-0.000313
64277,0.02646,-0.019532,-0.282991,0.087266,-0.0,-0.0,2.0,0.282024,0.272715,0.282024,0.290911,0.020679,-223.260698,0.04341,0.158485,-8.3252,-0.021043,0.026569,-0.014606,-0.181768,0.048246,3.7e-05,-0.000322
64297,0.027825,-0.01958,-0.283196,0.087266,-0.0,-0.0,2.0,0.282024,0.268891,0.282024,0.294331,0.024941,-223.426763,0.04768,0.150727,-8.265969,-0.020663,0.027795,-0.014605,-0.181775,0.076018,3.2e-05,-0.00033
64317,0.029051,-0.019528,-0.283172,0.087266,-0.0,-0.0,2.0,0.282024,0.271023,0.282024,0.29244,0.03015,-223.591361,0.053013,0.141302,-8.172204,-0.020306,0.029175,-0.014604,-0.181781,0.072517,2.7e-05,-0.000315
64337,0.030415,-0.01958,-0.283144,0.087266,-0.0,-0.0,2.0,0.282024,0.271504,0.282024,0.292008,0.036806,-223.753812,0.059922,0.129401,-8.046786,-0.019978,0.030522,-0.014604,-0.181788,0.072499,3.4e-05,-0.000323
64357,0.031764,-0.019509,-0.283284,0.087266,-0.0,-0.0,2.0,0.282024,0.271857,0.282024,0.29169,0.04579,-223.913495,0.069327,0.113633,-7.893455,-0.019687,0.031889,-0.014603,-0.181794,0.072516,2.9e-05,-0.000336
64377,0.033474,-0.019386,-0.283364,0.087266,-0.0,-0.0,2.0,0.282024,0.27148,0.282024,0.292029,0.058851,-224.069852,0.083046,0.091407,-7.716599,-0.019443,0.033235,-0.014603,-0.181801,0.096746,3.8e-05,-0.000344
64397,0.035096,-0.019524,-0.283327,0.087266,-0.0,-0.0,2.0,0.282024,0.270776,0.282024,0.292661,0.080034,-224.222384,0.105263,0.057251,-7.521016,-0.019263,0.034842,-0.014602,-0.181808,0.096478,3.6e-05,-0.00034
64417,0.036825,-0.019521,-0.283454,0.087266,-0.0,-0.0,2.0,0.282024,0.276483,0.282024,0.287413,0.121359,-224.370566,0.148282,-0.002827,-7.311683,-0.01918,0.036674,-0.014601,-0.181815,0.100095,3.8e-05,-0.000352
64437,0.038898,-0.019343,-0.283639,0.087266,-0.0,-0.0,2.0,0.282024,0.277769,0.282024,0.286189,0.240978,-224.513356,0.270949,-0.13277,-7.093537,-0.019699,0.038521,-0.0146,-0.181822,0.124325,4.2e-05,-0.00037
64457,0.041007,-0.019412,-0.283638,0.087266,-0.0,-0.0,2.0,0.282024,0.279324,0.282024,0.284688,3.051135,-224.635719,3.087093,-0.554224,-6.871216,-0.039565,0.040613,-0.014599,-0.181829,0.12416,4.7e-05,-0.000369
64477,0.043233,-0.019462,-0.28358,0.087266,-0.0,-0.0,2.0,0.282024,0.281372,0.282024,0.282674,3.155923,-224.502428,3.212432,-1.816315,-6.646303,-0.120795,0.04284,-0.014599,-0.181836,0.124165,4.2e-05,-0.000363
64497,0.045567,-0.019372,-0.283687,0.087266,-0.0,-0.0,2.0,0.282024,0.284781,0.282024,0.279228,3.097219,-224.371207,3.198929,-3.000446,-6.41591,-0.204333,0.04519,-0.014598,-0.181844,0.124424,3.9e-05,-0.000384
64517,0.047932,-0.019523,-0.283736,0.087266,-0.0,-0.0,2.0,0.282024,0.283789,0.282024,0.280243,3.039619,-224.244629,3.210355,-4.114817,-6.177614,-0.28987,0.047416,-0.014597,-0.181851,0.124259,3.3e-05,-0.000366
64537,0.050161,-0.019574,-0.283723,0.087266,-0.0,-0.0,2.0,0.282024,0.28325,0.282024,0.280791,2.969073,-224.1231,3.232068,-5.167243,-5.928797,-0.377115,0.049768,-0.014596,-0.181859,0.100099,2.9e-05,-0.000375
64557,0.052267,-0.019638,-0.283776,0.087266,-0.0,-0.0,2.0,0.282024,0.283297,0.282024,0.280743,2.885545,-224.007245,3.262025,-5.813793,-5.668872,-0.441827,0.052012,-0.014596,-0.181866,0.120718,2.6e-05,-0.000379
64577,0.05448,-0.019564,-0.283878,0.087266,-0.0,-0.0,2.0,0.282024,0.285166,0.282024,0.278831,2.796855,-223.89787,3.29951,-6.019929,-5.407597,-0.478445,0.054224,-0.014595,-0.181874,0.096758,3.1e-05,-0.000377
64597,0.056572,-0.019511,-0.283866,0.087266,-0.0,-0.0,2.0,0.282024,0.279712,0.282024,0.284309,2.707573,-223.795559,3.342994,-6.023117,-5.154421,-0.500536,0.056192,-0.014595,-0.181881,0.100109,2.3e-05,-0.000382
64617,0.058315,-0.019626,-0.283924,0.087266,-0.0,-0.0,2.0,0.282024,0.280779,0.282024,0.283262,2.618718,-223.700602,3.391013,-5.951334,-4.914225,-0.5157,0.058181,-0.014594,-0.181889,0.099947,1.4e-05,-0.00038
64637,0.060166,-0.019604,-0.284031,0.087266,-0.0,-0.0,2.0,0.282024,0.28062,0.282024,0.283418,2.530053,-223.6131,3.442532,-5.855313,-4.689014,-0.527039,0.060027,-0.014594,-0.181897,0.097382,2.8e-05,-0.00039
64657,0.061754,-0.019499,-0.283981,0.087266,-0.0,-0.0,2.0,0.282024,0.27655,0.282024,0.28735,2.441141,-223.533056,3.496868,-5.75086,-4.479404,-0.535624,0.061637,-0.014593,-0.181905,0.072487,2.5e-05,-0.000396
64677,0.063242,-0.019532,-0.283981,0.087266,-0.0,-0.0,2.0,0.282024,0.276538,0.282024,0.287361,2.351779,-223.460422,3.553553,-5.624549,-4.285378,-0.543018,0.063225,-0.014593,-0.181913,0.075905,2.4e-05,-0.00039
64697,0.064709,-0.01944,-0.284049,0.087266,-0.0,-0.0,2.0,0.282024,0.275829,0.282024,0.288029,2.262209,-223.395088,3.612204,-5.482822,-4.106574,-0.549929,0.064696,-0.014592,-0.181921,0.075907,3.3e-05,-0.000401
64717,0.066158,-0.019231,-0.284003,0.087266,-0.0,-0.0,2.0,0.282024,0.272878,0.282024,0.290762,2.17256,-223.336899,3.672477,-5.339211,-3.942165,-0.556387,0.066042,-0.014591,-0.181929,0.096423,5.4e-05,-0.000396
64737,0.067508,-0.019161,-0.284008,0.087266,-0.0,-0.0,2.0,0.282024,0.276757,0.282024,0.287154,2.082927,-223.285676,3.734061,-5.194275,-3.791057,-0.562426,0.067633,-0.01459,-0.181936,0.048424,6.1e-05,-0.000395
64757,0.069095,-0.019055,-0.283954,0.087266,-0.0,-0.0,2.0,0.282024,0.277525,0.282024,0.286423,1.993519,-223.241221,3.796646,-5.046306,-3.65209,-0.568076,0.069082,-0.014589,-0.181944,0.075899,7.1e-05,-0.000389
64777,0.070808,-0.018933,-0.283945,0.087266,-0.0,-0.0,2.0,0.282024,0.279561,0.282024,0.284457,1.904636,-223.203313,3.859917,-4.895403,-3.52408,-0.573365,0.070669,-0.014587,-0.181952,0.097479,9.5e-05,-0.000388
64797,0.072602,-0.018551,-0.283889,0.087266,-0.0,-0.0,2.0,0.282024,0.279367,0.282024,0.284645,1.816619,-223.171705,3.923549,-4.742493,-3.405821,-0.578316,0.072382,-0.014585,-0.18196,0.096527,0.000107,-0.000381
64817,0.074556,-0.018393,-0.283871,0.087266,-0.0,-0.0,2.0,0.282024,0.283193,0.282024,0.280848,1.729821,-223.146126,3.987209,-4.588487,-3.296109,-0.582951,0.074314,-0.014583,-0.181967,0.097529,0.000135,-0.000379
64837,0.076609,-0.018097,-0.2838,0.087266,-0.0,-0.0,2.0,0.282024,0.283731,0.282024,0.280302,1.644598,-223.126273,4.05056,-4.434239,-3.193755,-0.587292,0.076251,-0.01458,-0.181975,0.120657,0.000164,-0.000371
64857,0.078926,-0.017883,-0.283882,0.087266,-0.0,-0.0,2.0,0.282024,0.287678,0.282024,0.276202,1.56129,-223.111822,4.113275,-4.28062,-3.097607,-0.591357,0.078446,-0.014577,-0.181982,0.0967,0.000181,-0.000368
64877,0.081242,-0.017673,-0.283846,0.087266,-0.0,-0.0,2.0,0.282024,0.289355,0.282024,0.274408,1.480208,-223.102422,4.175041,-4.128497,-3.006556,-0.595162,0.080745,-0.014573,-0.18199,0.124187,0.000204,-0.000375
64897,0.08368,-0.01744,-0.28392,0.087266,-0.0,-0.0,2.0,0.282024,0.29376,0.282024,0.26954,1.401624,-223.097703,4.235571,-3.978688,-2.919546,-0.598724,0.083298,-0.014568,-0.181997,0.097817,0.000238,-0.00037
64917,0.086238,-0.01719,-0.283988,0.087266,-0.0,-0.0,2.0,0.282024,0.291898,0.282024,0.271626,1.325761,-223.09728,4.294606,-3.83192,-2.835586,-0.602056,0.085632,-0.014564,-0.182005,0.145852,0.000251,-0.000376
64937,0.088831,-0.01718,-0.284043,0.087266,-0.0,-0.0,2.0,0.282024,0.292849,0.282024,0.270566,1.252793,-223.100756,4.351928,-3.688818,-2.753749,-0.605173,0.088196,-0.014559,-0.182012,0.124172,0.000262,-0.000393
64957,0.091406,-0.017049,-0.284101,0.087266,-0.0,-0.0,2.0,0.282024,0.296953,0.282024,0.265861,1.182836,-223.107727,4.407354,-3.549889,-2.673181,-0.608086,0.090909,-0.014553,-0.18202,0.124275,0.000264,-0.000397
64977,0.093758,-0.017068,-0.284277,0.087266,-0.0,-0.0,2.0,0.282024,0.293014,0.282024,0.270381,1.115958,-223.117792,4.460744,-3.415522,-2.593106,-0.610807,0.093261,-0.014548,-0.182028,0.148214,0.000263,-0.000402
64997,0.096126,-0.017213,-0.284329,0.087266,-0.0,-0.0,2.0,0.282024,0.29427,0.282024,0.26896,1.052173,-223.13055,4.511994,-3.285988,-2.512824,-0.613345,0.095733,-0.014543,-0.182036,0.100117,0.000258,-0.000408
65017,0.098357,-0.017254,-0.284389,0.087266,-0.0,-0.0,2.0,0.282024,0.29203,0.282024,0.27148,0.991456,-223.145611,4.561036,-3.161446,-2.431719,-0.61571,0.097964,-0.014537,-0.182045,0.124088,0.000256,-0.000424
65037,0.100346,-0.017336,-0.284341,0.087266,-0.0,-0.0,2.0,0.282024,0.293622,0.282024,0.269695,0.933743,-223.162595,4.607836,-3.041959,-2.349253,-0.617911,0.100211,-0.014532,-0.182053,0.072624,0.000247,-0.000418
65057,0.102214,-0.017436,-0.284297,0.087266,-0.0,-0.0,2.0,0.282024,0.290656,0.282024,0.272994,0.878939,-223.181138,4.652385,-2.927501,-2.264973,-0.619955,0.10208,-0.014528,-0.182061,0.075965,0.000225,-0.000413
