time_ms,roll,pitch,yaw,roll_rate,pitch_rate,yaw_rate,reference_roll,reference_pitch,reference_yaw,reference_throttle,throttle_1,throttle_2,throttle_3,throttle_4,roll_predicted,pitch_predicted,yaw_predicted,roll_rate_predicted,pitch_rate_predicted,yaw_rate_predicted
69720,0.000652,-0.027843,0.023338,0.0,-0.001064,0.0,0.0,-0.0,-0.0,2.0,0.282024,0.269767,0.282024,0.293559,,,,,,
69740,0.000774,-0.027844,0.023339,-0.001064,-0.001064,-0.001064,0.000481,-0.0,-0.0,2.0,0.282024,0.269623,0.282024,0.293686,,,,,,
69760,0.000898,-0.027846,0.023219,-0.001064,0.0,0.0,0.001425,-0.0,-0.0,2.0,0.282024,0.271215,0.282024,0.292268,,,,,,
69780,0.000897,-0.027724,0.023341,0.0,-0.001064,0.0,0.001899,-0.0,-0.0,2.0,0.282024,0.271003,0.282024,0.292458,,,,,,
69800,0.000774,-0.027844,0.023339,-0.001064,-0.001064,-0.001064,0.00307,-0.0,-0.0,2.0,0.282024,0.268481,0.282024,0.294691,,,,,,
69820,0.000776,-0.027844,0.023217,-0.001064,0.0,-0.001064,0.004,-0.0,-0.0,2.0,0.282024,0.268039,0.282024,0.295076,,,,,,
69840,0.000776,-0.027844,0.023217,-0.001064,0.0,0.0,0.00492,-0.0,-0.0,2.0,0.282024,0.269544,0.282024,0.293756,,,,,,
69860,0.000651,-0.027965,0.023338,0.0,0.0,0.0,0.005836,-0.0,-0.0,2.0,0.282024,0.267059,0.282024,0.295926,,,,,,
69880,0.000773,-0.027966,0.023339,0.0,-0.001064,-0.001064,0.006297,-0.0,-0.0,2.0,0.282024,0.266823,0.282024,0.296129,,,,,,
69900,0.001018,-0.027969,0.023221,-0.001064,-0.001064,-0.001064,0.007608,-0.0,-0.0,2.0,0.282024,0.268236,0.282024,0.294905,,,,,,
69920,0.001018,-0.027969,0.023221,-0.001064,0.0,0.0,0.008086,-0.0,-0.0,2.0,0.282024,0.267917,0.282024,0.295183,,,,,,
69940,0.00114,-0.027849,0.023344,0.0,-0.001064,0.0,0.009005,-0.0,-0.0,2.0,0.282024,0.265465,0.282024,0.29729,,,,,,
69960,0.001018,-0.027847,0.023343,-0.001064,-0.001064,-0.001064,0.009932,-0.0,-0.0,2.0,0.282024,0.264867,0.282024,0.297796,,,,,,
69980,0.00114,-0.027849,0.023344,-0.001064,0.0,-0.001064,0.010843,-0.0,-0.0,2.0,0.282024,0.264362,0.282024,0.298222,,,,,,
70000,0.00114,-0.027849,0.023344,-0.001064,0.0,0.0,0.011297,-0.0,-0.0,2.0,0.282024,0.265991,0.282024,0.296842,,,,,,
70020,0.001017,-0.027969,0.023343,0.0,-0.001064,0.0,0.012597,-0.0,-0.0,2.0,0.282024,0.26519,0.282024,0.297523,,,,,,
70040,0.001137,-0.027971,0.023467,0.0,-0.001064,-0.001064,0.013512,-0.0,-0.0,2.0,0.282024,0.262624,0.282024,0.299671,,,,,,
70060,0.001262,-0.02785,0.023346,-0.001064,0.0,-0.001064,0.014418,-0.0,-0.0,2.0,0.282024,0.264078,0.282024,0.29846,,,,,,
70080,0.001384,-0.027851,0.023348,-0.001064,0.0,0.0,0.015322,-0.0,-0.0,2.0,0.282024,0.2635,0.282024,0.298943,,,,,,
70100,0.001507,-0.027609,0.023471,0.0,-0.001064,0.0,0.015783,-0.0,-0.0,2.0,0.282024,0.263107,0.282024,0.299271,,,,,,
70120,0.001631,-0.027488,0.023473,0.0,-0.001064,-0.001064,0.017106,-0.0,-0.0,2.0,0.282024,0.260278,0.282024,0.301588,,,,,,
70140,0.001875,-0.027491,0.023476,0.0,0.0,-0.001064,0.017575,-0.0,-0.0,2.0,0.282024,0.261947,0.282024,0.300228,,,,,,
70160,0.002241,-0.027495,0.023481,0.0,0.0,0.0,0.018472,-0.0,-0.0,2.0,0.282024,0.26143,0.282024,0.300652,,,,,,
70180,0.002482,-0.027498,0.023729,0.001064,0.0,-0.001064,0.019369,-0.0,-0.0,2.0,0.282024,0.260847,0.282024,0.301127,,,,,,
70200,0.003091,-0.027628,0.023737,0.001064,-0.001064,-0.001064,0.019813,-0.0,-0.0,2.0,0.282024,0.260621,0.282024,0.301311,,,,,,
70220,0.003701,-0.027635,0.023746,0.001064,-0.001064,-0.001064,0.021072,-0.0,-0.0,2.0,0.282024,0.262073,0.282024,0.300125,,,,,,
70240,0.004555,-0.027645,0.023757,0.001064,0.0,0.0,0.022009,-0.0,-0.0,2.0,0.282024,0.261726,0.282024,0.30041,,,,,,
70260,0.005408,-0.027534,0.024013,0.001064,0.0,0.0,0.0229,-0.0,-0.0,2.0,0.282024,0.261396,0.282024,0.30068,,,,,,
70280,0.006262,-0.027422,0.024146,0.002128,-0.001064,-0.001064,0.023784,-0.0,-0.0,2.0,0.282024,0.263103,0.282024,0.299274,,,,,,
