time_ms,roll,pitch,yaw,roll_rate,pitch_rate,yaw_rate,reference_roll,reference_pitch,reference_yaw,reference_throttle,throttle_1,throttle_2,throttle_3,throttle_4,roll_predicted,pitch_predicted,yaw_predicted,roll_rate_predicted,pitch_rate_predicted,yaw_rate_predicted
19583,-0.006367,0.017443,-0.044026,0.0,-0.001064,7e-06,-0.0,-0.0,-0.0,2.0,0.282024,0.279054,0.282024,0.28495,-0.0,-106.114954,-0.0,0.0,-5.441525,0.0
19603,-0.006126,0.01757,-0.044028,-1.9e-05,-0.001071,-0.001058,0.000493,-0.0,-0.0,2.0,0.282024,0.2789,0.282024,0.285099,2e-06,-106.328506,-0.0,0.000302,-5.18382,0.0
19623,-0.005883,0.017575,-0.044152,0.0,-0.001064,6e-06,0.001419,-0.0,-0.0,2.0,0.282024,0.278552,0.282024,0.285436,2.3e-05,-106.532948,-2e-06,0.001248,-5.007226,2e-06
19643,-0.006008,0.017694,-0.04415,-0.001083,-0.001071,-0.001058,0.0019,-0.0,-0.0,2.0,0.282024,0.278362,0.282024,0.28562,8.8e-05,-106.731599,-1e-05,0.002423,-4.916092,7e-06
19663,-0.006008,0.017694,-0.04415,-0.001064,-0.001064,6e-06,0.002383,-0.0,-0.0,2.0,0.282024,0.276231,0.282024,0.287651,0.0002,-106.92791,-3.5e-05,0.003473,-4.91214,1.5e-05
19683,-0.006131,0.017691,-0.044271,-0.001064,-0.001064,7e-06,0.003957,-0.0,-0.0,2.0,0.282024,0.275504,0.282024,0.288334,0.000366,-107.125371,-8.6e-05,0.00512,-4.995074,2.6e-05
19703,-0.006253,0.017688,-0.04427,-0.001083,-7e-06,-0.001064,0.004675,-0.0,-0.0,2.0,0.282024,0.276967,0.282024,0.286954,0.000637,-107.327429,-0.000185,0.007022,-5.162703,4.3e-05
19723,-0.006253,0.017688,-0.04427,0.0,-0.001064,7e-06,0.00527,-0.0,-0.0,2.0,0.282024,0.276579,0.282024,0.287322,0.00105,-107.537414,-0.000382,0.00846,-5.410558,6.7e-05
19743,-0.00625,0.017566,-0.044271,-1.9e-05,-0.001071,-0.001058,0.006461,-0.0,-0.0,2.0,0.282024,0.276122,0.282024,0.287754,0.001702,-107.758432,-0.000789,0.009834,-5.731067,9.6e-05
19763,-0.006128,0.017569,-0.044272,0.0,-0.001064,7e-06,0.007451,-0.0,-0.0,2.0,0.282024,0.275625,0.282024,0.288221,0.002964,-107.993228,-0.001773,0.010975,-6.112367,0.000131
19783,-0.005887,0.017697,-0.044273,0.0,-0.001064,6e-06,0.008396,-0.0,-0.0,2.0,0.282024,0.275221,0.282024,0.288599,0.007081,-108.243988,-0.005594,0.010604,-6.536981,0.000172
19803,-0.005763,0.0177,-0.044153,-0.001083,-0.00107,-0.001058,0.008855,-0.0,-0.0,2.0,0.282024,0.275078,0.282024,0.288732,-0.027807,-108.511155,0.029877,-0.046952,-6.980767,0.000203
19823,-0.005889,0.017819,-0.044273,-0.001083,-6e-06,-0.001064,0.00993,-0.0,-0.0,2.0,0.282024,0.272588,0.282024,0.291027,-0.005297,-108.79692,0.005894,-0.000463,-7.412878,8.9e-05
19843,-0.005889,0.017819,-0.044273,-0.001064,0.0,0.0,0.010961,-0.0,-0.0,2.0,0.282024,0.272062,0.282024,0.291504,-0.002686,-109.099405,0.003257,0.017371,-7.79712,0.000122
19863,-0.006006,0.017572,-0.044273,-0.001064,-0.001064,6e-06,0.011604,-0.0,-0.0,2.0,0.282024,0.271605,0.282024,0.291917,-0.001233,-109.416094,0.002327,0.024065,-8.095812,0.000217
19883,-0.006003,0.01745,-0.044273,-1.9e-05,-6e-06,-0.001064,0.012305,-0.0,-0.0,2.0,0.282024,0.273161,0.282024,0.290504,-9.6e-05,-109.743039,0.002026,0.026518,-8.275729,0.000338
19903,-0.006003,0.01745,-0.044273,0.0,0.0,0.0,0.013517,-0.0,-0.0,2.0,0.282024,0.272546,0.282024,0.291065,0.000981,-110.075114,0.002112,0.027636,-8.314862,0.00047
19923,-0.005881,0.017453,-0.044274,0.0,-0.001064,6e-06,0.014032,-0.0,-0.0,2.0,0.282024,0.272279,0.282024,0.291308,0.002218,-110.406549,0.002582,0.027965,-8.207747,0.000605
19943,-0.00564,0.01758,-0.044276,0.0,-0.001064,6e-06,0.015048,-0.0,-0.0,2.0,0.282024,0.271731,0.282024,0.291803,0.003925,-110.731628,0.003651,0.027654,-7.967116,0.000738
