time_ms,roll,pitch,yaw,reference_roll,reference_pitch,reference_yaw,reference_throttle,throttle_1,throttle_2,throttle_3,throttle_4,roll_predicted,pitch_predicted,yaw_predicted,roll_rate_predicted,pitch_rate_predicted,yaw_rate_predicted,value1,value2,value3,value4,value5,value6
100637,0.005519,-0.020295,-0.286703,0.0,-0.0,-0.0,2.0,0.282024,0.285139,0.282024,0.278859,0.064786,-224.2841,27.625558,0.074651,-3.00374,-0.852721,0.00651,-0.014765,-0.187656,-0.0244,-4e-05,-9.2e-05
100657,0.005174,-0.020469,-0.286707,0.087266,-0.0,-0.0,2.0,0.282024,0.259203,0.282024,0.302453,0.133246,-224.340857,27.696706,0.046558,-2.793385,-0.852953,0.006025,-0.014766,-0.187658,-0.024051,-4.7e-05,-9.2e-05
100677,0.004794,-0.0204,-0.286711,0.087266,-0.0,-0.0,2.0,0.282024,0.264319,0.282024,0.298258,0.230237,-224.391525,27.796291,-0.014799,-2.57949,-0.85292,0.005767,-0.014767,-0.18766,-0.024078,-3.9e-05,-0.000104
100697,0.004795,-0.0204,-0.286827,0.087266,-0.0,-0.0,2.0,0.282024,0.261243,0.282024,0.300805,0.366426,-224.434867,27.937607,-0.242887,-2.359421,-0.85445,0.005423,-0.014768,-0.187662,-0.000324,-5.4e-05,-9.2e-05
100717,0.005054,-0.020486,-0.286824,0.087266,-0.0,-0.0,2.0,0.282024,0.275352,0.282024,0.288476,0.555301,-224.468964,28.136437,-0.532015,-2.130802,-0.861237,0.005663,-0.014769,-0.187664,0.000114,-5.1e-05,-0.000103
100737,0.0059,-0.020363,-0.286815,0.087266,-0.0,-0.0,2.0,0.282024,0.280706,0.282024,0.283333,0.803547,-224.491225,28.400731,-0.90189,-1.892364,-0.875372,0.006147,-0.01477,-0.187666,0.048228,-4e-05,-0.000102
100757,0.006763,-0.020362,-0.286805,0.087266,-0.0,-0.0,2.0,0.282024,0.286735,0.282024,0.277198,1.084606,-224.499474,28.705704,-1.369676,-1.641701,-0.898459,0.007009,-0.01477,-0.187668,0.048342,-4e-05,-0.000101
100777,0.007765,-0.020464,-0.286794,0.087266,-0.0,-0.0,2.0,0.282024,0.294476,0.282024,0.268726,1.333536,-224.494413,28.988162,-1.895553,-1.375876,-0.928281,0.008114,-0.014771,-0.18767,0.024376,-3.8e-05,-0.0001
100797,0.00875,-0.020445,-0.286898,0.087266,-0.0,-0.0,2.0,0.282024,0.288089,0.282024,0.275765,1.5008,-224.480211,29.199037,-2.38603,-1.093394,-0.958693,0.008961,-0.014772,-0.187672,0.051801,-3.6e-05,-0.00011
100817,0.009493,-0.02046,-0.287005,0.087266,-0.0,-0.0,2.0,0.282024,0.286592,0.282024,0.277348,1.584399,-224.461541,29.334901,-2.759944,-0.795785,-0.983867,0.009859,-0.014773,-0.187674,0.024507,-4.9e-05,-0.00012
