time_ms,roll,pitch,yaw,roll_rate,pitch_rate,yaw_rate,reference_roll,reference_pitch,reference_yaw,reference_throttle,throttle_1,throttle_2,throttle_3,throttle_4,roll_predicted,pitch_predicted,yaw_predicted,roll_rate_predicted,pitch_rate_predicted,yaw_rate_predicted
493478,-0.008945,0.013165,-0.060137,0.0,-0.001064,1e-05,0.0,-0.0,-0.0,2.0,0.282024,0.281942,0.282024,0.282107,,,,,,
493498,-0.008944,0.013165,-0.060015,-1.4e-05,-0.001074,-0.001055,6.7e-05,-0.0,-0.0,2.0,0.282024,0.281899,0.282024,0.282149,,,,,,
493518,-0.008944,0.013165,-0.060015,-0.001064,0.0,0.0,0.003821,-0.0,-0.0,2.0,0.282024,0.277631,0.282024,0.286321,,,,,,
493538,-0.008944,0.013165,-0.060015,-0.001064,-0.001064,1e-05,0.006016,-0.0,-0.0,2.0,0.282024,0.27622,0.282024,0.287662,,,,,,
493558,-0.009065,0.013162,-0.059892,-0.001078,-0.001074,-0.001055,0.009987,-0.0,-0.0,2.0,0.282024,0.275387,0.282024,0.288444,,,,,,
493578,-0.009187,0.013158,-0.059891,0.0,0.0,0.0,0.012523,-0.0,-0.0,2.0,0.282024,0.271732,0.282024,0.291802,,,,,,
493598,-0.009069,0.013284,-0.059892,-1.4e-05,-1e-05,-0.001064,0.017509,-0.0,-0.0,2.0,0.282024,0.270381,0.282024,0.293014,,,,,,
493618,-0.008699,0.013173,-0.059895,0.0,-0.001064,9e-06,0.019692,-0.0,-0.0,2.0,0.282024,0.269122,0.282024,0.294128,,,,,,
493638,-0.008459,0.013302,-0.059896,-1.4e-05,-0.001073,-0.001055,0.022535,-0.0,-0.0,2.0,0.282024,0.267363,0.282024,0.295663,,,,,,
493658,-0.008216,0.013309,-0.06002,-1.4e-05,-9e-06,-0.001064,0.026416,-0.0,-0.0,2.0,0.282024,0.26484,0.282024,0.297819,,,,,,
493678,-0.007728,0.013324,-0.060023,0.0,-0.001064,8e-06,0.031243,-0.0,-0.0,2.0,0.282024,0.261783,0.282024,0.300363,,,,,,
493698,-0.007359,0.013212,-0.060148,0.001064,0.0,0.0,0.032975,-0.0,-0.0,2.0,0.282024,0.26282,0.282024,0.299508,,,,,,
493718,-0.006871,0.013227,-0.060152,0.00105,-7e-06,-0.001064,0.036587,-0.0,-0.0,2.0,0.282024,0.260626,0.282024,0.301307,,,,,,
493738,-0.006014,0.01313,-0.06028,0.001064,0.0,0.0,0.040403,-0.0,-0.0,2.0,0.282024,0.260559,0.282024,0.301361,,,,,,
493758,-0.004794,0.013167,-0.06041,0.003193,-0.001064,5e-06,0.040403,-0.0,-0.0,2.0,0.282024,0.263459,0.282024,0.298978,,,,,,
493778,-0.003327,0.013089,-0.06042,0.003193,-0.001064,4e-06,0.040403,-0.0,-0.0,2.0,0.282024,0.264463,0.282024,0.298137,,,,,,
493798,-0.001254,0.013152,-0.060678,0.004257,-0.001064,1e-06,0.047613,-0.0,-0.0,2.0,0.282024,0.262891,0.282024,0.299449,,,,,,
