time_ms,roll,pitch,yaw,reference_roll,reference_pitch,reference_yaw,reference_throttle,throttle_1,throttle_2,throttle_3,throttle_4,roll_predicted,pitch_predicted,yaw_predicted,roll_rate_predicted,pitch_rate_predicted,yaw_rate_predicted,value1,value2,value3,value4,value5,value6
206743,-0.001874,0.001662,-0.188758,0.0,-0.0,-0.0,3.0,0.3261,0.316272,0.3261,0.335542,,,,,,,-0.002608,-0.002589,-0.172311,-0.046208,5.3e-05,-0.000862
206763,-0.001996,0.00165,-0.188792,0.0,-0.0,-0.0,3.0,0.3261,0.319263,0.3261,0.332748,,,,,,,-0.002617,-0.002588,-0.172328,-0.067783,5.2e-05,-0.000864
206783,-0.001984,0.001529,-0.188792,0.000947,-0.0,-0.0,3.0,0.3261,0.320187,0.3261,0.331871,,,,,,,-0.002754,-0.002587,-0.172345,-0.039166,3.9e-05,-0.000862
206803,-0.001874,0.001662,-0.188911,0.001907,-0.0,-0.0,3.0,0.3261,0.317879,0.3261,0.334049,,,,,,,-0.003015,-0.002585,-0.172363,0.032093,5.3e-05,-0.000872
206823,-0.002129,0.00176,-0.188911,0.005184,-0.0,-0.0,3.0,0.3261,0.31593,0.3261,0.335857,,,,,,,-0.003125,-0.002584,-0.17238,0.004303,6.2e-05,-0.00087
206843,-0.002395,0.00198,-0.18891,0.006288,-0.0,-0.0,3.0,0.3261,0.315232,0.3261,0.336497,,,,,,,-0.00325,-0.002583,-0.172398,-0.022767,8.4e-05,-0.000868
206863,-0.002505,0.001847,-0.18891,0.007421,-0.0,-0.0,3.0,0.3261,0.314682,0.3261,0.337,,,,,,,-0.003349,-0.002582,-0.172415,-0.024982,7.1e-05,-0.000867
206883,-0.002406,0.002102,-0.18903,0.010174,-0.0,-0.0,3.0,0.3261,0.312731,0.3261,0.338764,,,,,,,-0.003466,-0.002581,-0.172433,0.016413,9.6e-05,-0.000877
206903,-0.002528,0.00209,-0.189149,0.01167,-0.0,-0.0,3.0,0.3261,0.314143,0.3261,0.33749,,,,,,,-0.003323,-0.00258,-0.17245,-0.034421,9.5e-05,-0.000887
206923,-0.002517,0.001969,-0.189149,0.013636,-0.0,-0.0,3.0,0.3261,0.317016,0.3261,0.334854,,,,,,,-0.003211,-0.002579,-0.172468,-0.053724,8.3e-05,-0.000885
206943,-0.002227,0.001505,-0.18915,0.015441,-0.0,-0.0,3.0,0.3261,0.316459,0.3261,0.335369,,,,,,,-0.0032,-0.002577,-0.172486,-0.000225,3.6e-05,-0.000884
206963,-0.001741,0.001552,-0.18915,0.017252,-0.0,-0.0,3.0,0.3261,0.31323,0.3261,0.338315,,,,,,,-0.003196,-0.002576,-0.172504,0.092461,4.1e-05,-0.000882
206983,-0.001608,0.001442,-0.189151,0.018428,-0.0,-0.0,3.0,0.3261,0.309383,0.3261,0.341727,,,,,,,-0.00307,-0.002575,-0.172521,0.093819,3e-05,-0.00088
207003,-0.001365,0.001465,-0.189032,0.019904,-0.0,-0.0,3.0,0.3261,0.306699,0.3261,0.344047,,,,,,,-0.002844,-0.002574,-0.172538,0.097193,3.2e-05,-0.000867
207023,-0.001244,0.001476,-0.189032,0.022137,-0.0,-0.0,3.0,0.3261,0.304171,0.3261,0.346189,,,,,,,-0.002475,-0.002573,-0.172556,0.049449,3.3e-05,-0.000865
207043,-0.001134,0.001609,-0.189032,0.023246,-0.0,-0.0,3.0,0.3261,0.306466,0.3261,0.344247,,,,,,,-0.001992,-0.002572,-0.172573,-0.022175,4.6e-05,-0.000863
207063,-0.000526,0.001667,-0.189032,0.024951,-0.0,-0.0,3.0,0.3261,0.310734,0.3261,0.340541,,,,,,,-0.001252,-0.002571,-0.17259,-0.047606,5.2e-05,-0.000861
207083,0.000336,0.001626,-0.189152,0.027377,-0.0,-0.0,3.0,0.3261,0.314515,0.3261,0.337152,,,,,,,-0.000395,-0.00257,-0.172608,-0.046651,4.8e-05,-0.000872
207103,0.00132,0.001597,-0.189272,0.028572,-0.0,-0.0,3.0,0.3261,0.318351,0.3261,0.333607,,,,,,,0.000457,-0.002569,-0.172625,-0.021407,4.5e-05,-0.000882
207123,0.002194,0.001435,-0.189392,0.030307,-0.0,-0.0,3.0,0.3261,0.322405,0.3261,0.329739,,,,,,,0.001294,-0.002568,-0.172643,-0.014217,2.8e-05,-0.000892
207143,0.003189,0.001284,-0.189391,0.032022,-0.0,-0.0,3.0,0.3261,0.31833,0.3261,0.333627,,,,,,,0.001907,-0.002567,-0.17266,0.059371,1.3e-05,-0.00089
207163,0.004271,0.00151,-0.189511,0.033968,-0.0,-0.0,3.0,0.3261,0.31305,0.3261,0.338477,,,,,,,0.002635,-0.002566,-0.172678,0.127459,3.5e-05,-0.0009
207183,0.004988,0.001701,-0.18963,0.034983,-0.0,-0.0,3.0,0.3261,0.309115,0.3261,0.341962,,,,,,,0.003506,-0.002566,-0.172697,0.097804,5.5e-05,-0.000911
207203,0.005706,0.001892,-0.189749,0.037167,-0.0,-0.0,3.0,0.3261,0.31214,0.3261,0.339292,,,,,,,0.004614,-0.002565,-0.172715,0.022664,7.4e-05,-0.000921
207223,0.006701,0.001742,-0.189867,0.038022,-0.0,-0.0,3.0,0.3261,0.317163,0.3261,0.334717,,,,,,,0.005843,-0.002564,-0.172734,-0.022315,5.8e-05,-0.000931
207243,0.008038,0.00187,-0.19002,0.03959,-0.0,-0.0,3.0,0.3261,0.314841,0.3261,0.336855,,,,,,,0.006737,-0.002564,-0.172753,0.062941,7.1e-05,-0.000944
207263,0.009167,0.001609,-0.190017,0.041858,-0.0,-0.0,3.0,0.3261,0.315138,0.3261,0.336584,,,,,,,0.007853,-0.002563,-0.172772,0.065389,4.5e-05,-0.000942
207283,0.010162,0.001459,-0.190134,0.042675,-0.0,-0.0,3.0,0.3261,0.321185,0.3261,0.330917,,,,,,,0.009072,-0.002563,-0.172791,0.022293,3e-05,-0.000951
207303,0.0114,0.001333,-0.19025,0.044271,-0.0,-0.0,3.0,0.3261,0.315844,0.3261,0.335936,,,,,,,0.009932,-0.002562,-0.17281,0.095118,1.7e-05,-0.000961
207323,0.012517,0.001194,-0.190246,0.045841,-0.0,-0.0,3.0,0.3261,0.311106,0.3261,0.340212,,,,,,,0.010925,-0.002562,-0.172829,0.118948,4e-06,-0.000959
207343,0.01361,0.001299,-0.190362,0.047445,-0.0,-0.0,3.0,0.3261,0.309795,0.3261,0.341367,,,,,,,0.012134,-0.002561,-0.172848,0.096725,1.4e-05,-0.000969
207363,0.014849,0.001173,-0.190477,0.048686,-0.0,-0.0,3.0,0.3261,0.310211,0.3261,0.341002,,,,,,,0.013372,-0.002561,-0.172867,0.096809,1e-06,-0.000978
207383,0.016318,0.001191,-0.190471,0.050415,-0.0,-0.0,3.0,0.3261,0.313122,0.3261,0.338412,,,,,,,0.014963,-0.002561,-0.172887,0.073427,3e-06,-0.000976
207403,0.017558,0.001065,-0.190619,0.052149,-0.0,-0.0,3.0,0.3261,0.313966,0.3261,0.33765,,,,,,,0.01644,-0.002561,-0.172906,0.027757,-1e-05,-0.000988
207423,0.019039,0.000963,-0.19073,0.052149,-0.0,-0.0,3.0,0.3261,0.318256,0.3261,0.333696,,,,,,,0.018027,-0.00256,-0.172926,0.007304,-2e-05,-0.000998
207443,0.020752,0.001005,-0.190841,0.054275,-0.0,-0.0,3.0,0.3261,0.317313,0.3261,0.334577,,,,,,,0.019623,-0.00256,-0.172946,0.029807,-1.6e-05,-0.001007
207463,0.022464,0.001048,-0.190951,0.055756,-0.0,-0.0,3.0,0.3261,0.318057,0.3261,0.333883,,,,,,,0.021214,-0.00256,-0.172966,0.053147,-1.1e-05,-0.001016
207483,0.024056,0.001078,-0.190942,0.057283,-0.0,-0.0,3.0,0.3261,0.323127,0.3261,0.329037,,,,,,,0.023039,-0.00256,-0.172987,0.008258,-8e-06,-0.001013
207503,0.025891,0.001132,-0.191085,0.058669,-0.0,-0.0,3.0,0.3261,0.327453,0.3261,0.32474,,,,,,,0.024751,-0.002561,-0.173007,0.032041,-3e-06,-0.001025
207523,0.027725,0.001187,-0.191192,0.060013,-0.0,-0.0,3.0,0.3261,0.324423,0.3261,0.327766,,,,,,,0.026347,-0.002561,-0.173028,0.07778,3e-06,-0.001034
207543,0.029449,0.001107,-0.191178,0.060674,-0.0,-0.0,3.0,0.3261,0.320941,0.3261,0.331151,,,,,,,0.027712,-0.002561,-0.173049,0.146965,-5e-06,-0.00103
207563,0.03103,0.001263,-0.191441,0.062668,-0.0,-0.0,3.0,0.3261,0.319891,0.3261,0.332153,,,,,,,0.02931,-0.002561,-0.173069,0.143583,1e-05,-0.001054
207583,0.032621,0.001295,-0.191547,0.063435,-0.0,-0.0,3.0,0.3261,0.318612,0.3261,0.333362,,,,,,,0.031041,-0.002562,-0.17309,0.116719,1.4e-05,-0.001063
207603,0.034004,0.000937,-0.191529,0.064362,-0.0,-0.0,3.0,0.3261,0.312043,0.3261,0.339379,,,,,,,0.032437,-0.002562,-0.173112,0.114159,-2.2e-05,-0.001059
207623,0.035705,0.001103,-0.191635,0.065862,-0.0,-0.0,3.0,0.3261,0.311043,0.3261,0.340268,,,,,,,0.034152,-0.002563,-0.173133,0.111495,-6e-06,-0.001067
207643,0.037443,0.000905,-0.191769,0.066845,-0.0,-0.0,3.0,0.3261,0.316858,0.3261,0.335,,,,,,,0.036149,-0.002563,-0.173154,0.061587,-2.5e-05,-0.001079
207663,0.0393,0.000718,-0.191865,0.068007,-0.0,-0.0,3.0,0.3261,0.323581,0.3261,0.328594,,,,,,,0.0382,-0.002564,-0.173176,0.024275,-4.4e-05,-0.001086
207683,0.041291,0.000419,-0.191838,0.06913,-0.0,-0.0,3.0,0.3261,0.328762,0.3261,0.323409,,,,,,,0.040142,-0.002564,-0.173197,0.033746,-7.4e-05,-0.001081
207703,0.043613,0.000523,-0.191966,0.070246,-0.0,-0.0,3.0,0.3261,0.331475,0.3261,0.320603,,,,,,,0.042205,-0.002565,-0.173219,0.083553,-6.3e-05,-0.001092
207723,0.045823,0.000493,-0.192058,0.070855,-0.0,-0.0,3.0,0.3261,0.325987,0.3261,0.326213,,,,,,,0.044037,-0.002566,-0.173241,0.156191,-6.6e-05,-0.001099
207743,0.04789,0.000696,-0.192189,0.072396,-0.0,-0.0,3.0,0.3261,0.322679,0.3261,0.329474,,,,,,,0.046001,-0.002566,-0.173263,0.17621,-4.6e-05,-0.00111
207763,0.049822,0.001004,-0.19217,0.073021,-0.0,-0.0,3.0,0.3261,0.32332,0.3261,0.328849,,,,,,,0.048189,-0.002567,-0.173285,0.126935,-1.5e-05,-0.001106
207783,0.051537,0.001054,-0.192421,0.073525,-0.0,-0.0,3.0,0.3261,0.322637,0.3261,0.329515,,,,,,,0.050307,-0.002568,-0.173307,0.049256,-1e-05,-0.001128
207803,0.053601,0.001256,-0.192515,0.075038,-0.0,-0.0,3.0,0.3261,0.325029,0.3261,0.327166,,,,,,,0.052406,-0.002568,-0.17333,0.042528,1e-05,-0.001136
207823,0.055473,0.00095,-0.192634,0.075836,-0.0,-0.0,3.0,0.3261,0.326411,0.3261,0.325789,,,,,,,0.054277,-0.002569,-0.173353,0.04284,-2e-05,-0.001145
207843,0.057197,0.000875,-0.192724,0.076899,-0.0,-0.0,3.0,0.3261,0.326433,0.3261,0.325767,,,,,,,0.055874,-0.00257,-0.173376,0.067071,-2.8e-05,-0.001152
207863,0.058838,0.000425,-0.19284,0.077754,-0.0,-0.0,3.0,0.3261,0.327763,0.3261,0.324425,,,,,,,0.057348,-0.002571,-0.173399,0.099202,-7.3e-05,-0.001161
207883,0.060063,0.000425,-0.192938,0.078578,-0.0,-0.0,3.0,0.3261,0.3206,0.3261,0.331477,,,,,,,0.058458,-0.002572,-0.173422,0.121542,-7.2e-05,-0.001169
207903,0.061305,0.0003,-0.192949,0.079074,-0.0,-0.0,3.0,0.3261,0.313792,0.3261,0.337808,,,,,,,0.059444,-0.002573,-0.173445,0.170793,-8.5e-05,-0.001167
207923,0.062276,0.000398,-0.193054,0.079533,-0.0,-0.0,3.0,0.3261,0.311341,0.3261,0.340003,,,,,,,0.060786,-0.002574,-0.173469,0.099401,-7.5e-05,-0.001176
207943,0.063248,0.000492,-0.193039,0.080407,-0.0,-0.0,3.0,0.3261,0.31181,0.3261,0.339587,,,,,,,0.062122,-0.002575,-0.173492,0.029139,-6.5e-05,-0.001172
207963,0.064709,0.000638,-0.193171,0.080797,-0.0,-0.0,3.0,0.3261,0.321028,0.3261,0.331067,,,,,,,0.06384,-0.002577,-0.173516,-0.020317,-5.1e-05,-0.001183
207983,0.066409,0.000803,-0.193145,0.082033,-0.0,-0.0,3.0,0.3261,0.325473,0.3261,0.326726,,,,,,,0.065437,-0.002578,-0.173539,-0.000433,-3.4e-05,-0.001178
208003,0.068391,0.000627,-0.193138,0.082425,-0.0,-0.0,3.0,0.3261,0.332259,0.3261,0.319779,,,,,,,0.06715,-0.002579,-0.173563,0.051435,-5.1e-05,-0.001175
208023,0.070114,0.000554,-0.193221,0.083017,-0.0,-0.0,3.0,0.3261,0.335108,0.3261,0.316741,,,,,,,0.06875,-0.00258,-0.173587,0.07522,-5.9e-05,-0.001181
208043,0.072085,0.000504,-0.193334,0.083566,-0.0,-0.0,3.0,0.3261,0.334293,0.3261,0.317619,,,,,,,0.070465,-0.002581,-0.17361,0.124213,-6.3e-05,-0.001189
208063,0.073933,0.000448,-0.193567,0.084077,-0.0,-0.0,3.0,0.3261,0.326384,0.3261,0.325816,,,,,,,0.071948,-0.002583,-0.173634,0.19449,-6.9e-05,-0.00121
208083,0.075632,0.000618,-0.193656,0.08435,-0.0,-0.0,3.0,0.3261,0.32235,0.3261,0.329793,,,,,,,0.073689,-0.002584,-0.173658,0.186491,-5.2e-05,-0.001217
208103,0.077239,0.000534,-0.193773,0.084876,-0.0,-0.0,3.0,0.3261,0.320297,0.3261,0.331766,,,,,,,0.075535,-0.002585,-0.173683,0.140279,-6e-05,-0.001226
208123,0.078845,0.00045,-0.193888,0.08524,-0.0,-0.0,3.0,0.3261,0.322005,0.3261,0.330126,,,,,,,0.07738,-0.002586,-0.173707,0.09451,-6.8e-05,-0.001235
208143,0.080313,0.000476,-0.193975,0.085462,-0.0,-0.0,3.0,0.3261,0.327156,0.3261,0.32504,,,,,,,0.079318,-0.002587,-0.173732,0.004148,-6.6e-05,-0.001241
208163,0.081932,0.000266,-0.193965,0.085794,-0.0,-0.0,3.0,0.3261,0.329436,0.3261,0.322718,,,,,,,0.080931,-0.002589,-0.173757,0.005141,-8.7e-05,-0.001238
208183,0.083631,0.000432,-0.193932,0.086275,-0.0,-0.0,3.0,0.3261,0.329171,0.3261,0.32299,,,,,,,0.082392,-0.00259,-0.173782,0.050932,-7e-05,-0.001232
208203,0.085238,0.000339,-0.193806,0.086532,-0.0,-0.0,3.0,0.3261,0.332039,0.3261,0.320011,,,,,,,0.083995,-0.002591,-0.173806,0.051969,-7.9e-05,-0.001217
208223,0.086573,0.000474,-0.193898,0.08675,-0.0,-0.0,3.0,0.3261,0.334905,0.3261,0.31696,,,,,,,0.085449,-0.002593,-0.173831,0.028862,-6.5e-05,-0.001224
208243,0.087937,0.000367,-0.194014,0.086845,-0.0,-0.0,3.0,0.3261,0.334302,0.3261,0.317609,,,,,,,0.086688,-0.002595,-0.173856,0.052998,-7.6e-05,-0.001233
208263,0.089162,0.00037,-0.194102,0.087014,-0.0,-0.0,3.0,0.3261,0.32802,0.3261,0.324165,,,,,,,0.087684,-0.002596,-0.17388,0.096991,-7.5e-05,-0.001239
208283,0.090271,0.000361,-0.194227,0.087093,-0.0,-0.0,3.0,0.3261,0.323545,0.3261,0.328629,,,,,,,0.088559,-0.002598,-0.173905,0.142021,-7.6e-05,-0.001249
208303,0.091022,0.000195,-0.19432,0.087202,-0.0,-0.0,3.0,0.3261,0.320641,0.3261,0.331438,,,,,,,0.089551,-0.002599,-0.17393,0.095688,-9.3e-05,-0.001256
208323,0.091767,0.000151,-0.194453,0.087236,-0.0,-0.0,3.0,0.3261,0.321105,0.3261,0.330993,,,,,,,0.090649,-0.002601,-0.173955,0.027816,-9.7e-05,-0.001267
208343,0.092762,4e-06,-0.19442,0.087262,-0.0,-0.0,3.0,0.3261,0.322587,0.3261,0.329562,,,,,,,0.091643,-0.002603,-0.17398,0.02795,-0.000111,-0.001261
208363,0.093969,0.00025,-0.194553,0.087232,-0.0,-0.0,3.0,0.3261,0.325983,0.3261,0.326217,,,,,,,0.092862,-0.002605,-0.174006,0.025567,-8.7e-05,-0.001272
208383,0.095073,0.000236,-0.194522,0.087161,-0.0,-0.0,3.0,0.3261,0.330125,0.3261,0.322006,,,,,,,0.094106,-0.002607,-0.174031,-0.001228,-8.8e-05,-0.001266
208403,0.096656,0.000397,-0.19464,0.087051,-0.0,-0.0,3.0,0.3261,0.339856,0.3261,0.311507,,,,,,,0.095694,-0.002609,-0.174057,-0.002219,-7.2e-05,-0.001275
