time_ms,roll,pitch,yaw,roll_rate,pitch_rate,yaw_rate,reference_roll,reference_pitch,reference_yaw,reference_throttle,throttle_1,throttle_2,throttle_3,throttle_4,roll_predicted,pitch_predicted,yaw_predicted,roll_rate_predicted,pitch_rate_predicted,yaw_rate_predicted
39038,0.001466,0.000486,0.003174,-1e-06,-0.001063,-0.001066,-0.0,-0.0,-0.0,3.0,0.3261,0.328317,0.3261,0.323862,-0.0,-99.798759,-0.0,-0.0,-5.377219,-0.0
39058,0.001465,0.000242,0.003174,-0.0,-0.002128,-3e-06,0.001888,-0.0,-0.0,3.0,0.3261,0.326235,0.3261,0.325966,6e-06,-100.009565,-0.0,0.001154,-5.107334,0.0
39078,0.001465,0.000242,0.003296,-0.0,-0.002128,-3e-06,0.005606,-0.0,-0.0,3.0,0.3261,0.326485,0.3261,0.325715,8.7e-05,-100.210731,-6e-06,0.004882,-4.91578,7e-06
39098,0.001587,0.000241,0.00354,-0.001064,-0.001064,-2e-06,0.007509,-0.0,-0.0,3.0,0.3261,0.32593,0.3261,0.326271,0.000342,-100.405469,-3.9e-05,0.009553,-4.807114,2.5e-05
39118,0.001587,0.000241,0.00354,-0.001064,2e-06,-0.001064,0.012393,-0.0,-0.0,3.0,0.3261,0.324266,0.3261,0.32792,0.000946,-100.644964,-0.000169,0.017204,-4.790686,6.8e-05
39138,0.001832,0.000363,0.003662,-0.001065,0.001066,-0.001062,0.014219,-0.0,-0.0,3.0,0.3261,0.325198,0.3261,0.326999,0.001769,-100.837562,-0.000408,0.022839,-4.872935,0.000123
39158,0.001954,0.000485,0.003662,-1e-06,0.001066,-0.001062,0.018844,-0.0,-0.0,3.0,0.3261,0.323617,0.3261,0.328558,0.002591,-100.984809,-0.000723,0.026529,-4.989093,0.000174
39178,0.001832,0.000485,0.003662,-1e-06,2e-06,-0.001064,0.021256,-0.0,-0.0,3.0,0.3261,0.322786,0.3261,0.329369,0.00413,-101.187497,-0.001452,0.033369,-5.213587,0.000261
39198,0.001954,0.000485,0.003662,-1e-06,2e-06,-0.001064,0.024897,-0.0,-0.0,3.0,0.3261,0.320052,0.3261,0.332,0.006502,-101.400295,-0.002872,0.038862,-5.511888,0.000372
39218,0.002198,0.000362,0.003662,-0.0,-0.001064,-2e-06,0.028456,-0.0,-0.0,3.0,0.3261,0.318798,0.3261,0.333187,0.010674,-101.626018,-0.005982,0.043103,-5.874215,0.000506
39238,0.002442,0.00024,0.003662,-0.0,-0.002128,-5e-06,0.031938,-0.0,-0.0,3.0,0.3261,0.317546,0.3261,0.33436,0.021046,-101.867013,-0.015233,0.043349,-6.285818,0.00066
