time_ms,roll,pitch,yaw,roll_rate,pitch_rate,yaw_rate,reference_roll,reference_pitch,reference_yaw,reference_throttle,throttle_1,throttle_2,throttle_3,throttle_4,roll_predicted,pitch_predicted,yaw_predicted,roll_rate_predicted,pitch_rate_predicted,yaw_rate_predicted
18839,-0.004786,-0.021957,-0.042307,-0.001041,-5e-06,-0.001064,-0.0,-0.0,-0.0,2.0,0.282024,0.282756,0.282024,0.28129,-0.0,-96.210154,-0.0,0.0,-7.22184,-0.0
18859,-0.004908,-0.02196,-0.042308,-0.001064,-0.001064,5e-06,-0.0,-0.0,-0.0,2.0,0.282024,0.282649,0.282024,0.281397,-0.0,-96.505063,-0.0,0.0,-7.611212,-0.0
18879,-0.005155,-0.021843,-0.04231,-0.001041,-0.00107,-0.001059,0.00198,-0.0,-0.0,2.0,0.282024,0.281708,0.282024,0.28234,6e-06,-96.814449,-0.0,0.00121,-7.919901,1e-06
18899,-0.005402,-0.021726,-0.042312,-0.001041,-0.00107,-0.001059,0.003983,-0.0,-0.0,2.0,0.282024,0.280777,0.282024,0.283263,8.3e-05,-97.134571,1e-05,0.003939,-8.115076,1e-05
18919,-0.005281,-0.021602,-0.042433,-0.0,-0.001064,6e-06,0.00747,-0.0,-0.0,2.0,0.282024,0.279162,0.282024,0.284845,0.000285,-97.460504,5.7e-05,0.008186,-8.173815,3.5e-05
18939,-0.005282,-0.021602,-0.042311,2.3e-05,-6e-06,-0.001064,0.010911,-0.0,-0.0,2.0,0.282024,0.280099,0.282024,0.28393,0.000714,-97.786621,0.000197,0.013675,-8.088463,8.3e-05
18959,-0.004917,-0.021472,-0.042429,0.0,0.0,0.0,0.015644,-0.0,-0.0,2.0,0.282024,0.278038,0.282024,0.285931,0.001528,-98.107252,0.00056,0.020235,-7.868767,0.000157
18979,-0.004546,-0.021708,-0.042425,-0.0,-0.001064,5e-06,0.020108,-0.0,-0.0,2.0,0.282024,0.276066,0.282024,0.287806,0.00316,-98.417358,0.001522,0.027288,-7.539794,0.00026
18999,-0.004421,-0.021828,-0.042424,2.3e-05,-5e-06,-0.001064,0.022229,-0.0,-0.0,2.0,0.282024,0.275095,0.282024,0.288716,0.007352,-98.71307,0.004813,0.031776,-7.136463,0.000387
19019,-0.004298,-0.021826,-0.042545,0.0,0.0,0.0,0.02578,-0.0,-0.0,2.0,0.282024,0.273293,0.282024,0.290383,0.066973,-98.991959,0.063382,0.027157,-6.696848,0.000516
19039,-0.004172,-0.021945,-0.042666,-0.0,-0.001064,4e-06,0.029267,-0.0,-0.0,2.0,0.282024,0.269018,0.282024,0.29422,-0.009991,-99.252825,-0.014457,0.060117,-6.256447,0.000638
19059,-0.004294,-0.021948,-0.042667,-0.001064,-0.001064,5e-06,0.033498,-0.0,-0.0,2.0,0.282024,0.266774,0.282024,0.296171,-0.002814,-99.496772,-0.009596,0.072344,-5.844694,0.000873
