time_ms,roll,pitch,yaw,roll_rate,pitch_rate,yaw_rate,reference_roll,reference_pitch,reference_yaw,reference_throttle,throttle_1,throttle_2,throttle_3,throttle_4,roll_predicted,pitch_predicted,yaw_predicted,roll_rate_predicted,pitch_rate_predicted,yaw_rate_predicted
64673,0.000771,-0.026729,-0.02112,-0.001036,-0.001063,-0.001065,-0.0,-0.0,-0.0,2.0,0.282024,0.277592,0.282024,0.286358,,,,,,
64693,0.000525,-0.026609,-0.021123,-0.001064,-0.001064,-1e-06,4.8e-05,-0.0,-0.0,2.0,0.282024,0.277418,0.282024,0.286525,,,,,,
64713,0.000521,-0.026487,-0.020879,2.8e-05,-0.001064,-0.001065,0.003746,-0.0,-0.0,2.0,0.282024,0.278311,0.282024,0.285668,,,,,,
64733,0.000643,-0.026486,-0.020878,2.8e-05,-0.001064,-0.001065,0.008572,-0.0,-0.0,2.0,0.282024,0.276403,0.282024,0.287489,,,,,,
64753,0.000887,-0.026483,-0.020874,2.8e-05,1e-06,-0.001065,0.008572,-0.0,-0.0,2.0,0.282024,0.276343,0.282024,0.287546,,,,,,
64773,0.001131,-0.026603,-0.020749,2.8e-05,1e-06,-0.001065,0.0154,-0.0,-0.0,2.0,0.282024,0.273508,0.282024,0.290186,,,,,,
64793,0.001376,-0.026722,-0.020746,0.0,-0.001064,-1e-06,0.017611,-0.0,-0.0,2.0,0.282024,0.27257,0.282024,0.291043,,,,,,
64813,0.001376,-0.026845,-0.020624,2.9e-05,1e-06,-0.001065,0.020056,-0.0,-0.0,2.0,0.282024,0.271268,0.282024,0.29222,,,,,,
64833,0.001377,-0.026844,-0.020746,0.0,0.0,0.0,0.025102,-0.0,-0.0,2.0,0.282024,0.266414,0.282024,0.29648,,,,,,
64853,0.001376,-0.026845,-0.020624,-0.001064,-0.001064,-1e-06,0.028608,-0.0,-0.0,2.0,0.282024,0.267064,0.282024,0.295921,,,,,,
64873,0.001376,-0.026845,-0.020624,2.9e-05,-0.001063,-0.001066,0.032045,-0.0,-0.0,2.0,0.282024,0.265284,0.282024,0.297443,,,,,,
64893,0.001498,-0.026721,-0.020744,0.0,0.0,0.0,0.035491,-0.0,-0.0,2.0,0.282024,0.260739,0.282024,0.301215,,,,,,
64913,0.001742,-0.026719,-0.020741,0.0,0.0,0.0,0.038257,-0.0,-0.0,2.0,0.282024,0.261785,0.282024,0.300361,,,,,,
64933,0.00223,-0.026714,-0.020734,0.001064,-0.001064,-2e-06,0.040709,-0.0,-0.0,2.0,0.282024,0.263039,0.282024,0.299327,,,,,,
64953,0.002842,-0.026829,-0.020726,0.002157,3e-06,-0.001065,0.042417,-0.0,-0.0,2.0,0.282024,0.262044,0.282024,0.300149,,,,,,
64973,0.003945,-0.026939,-0.020955,0.002128,0.0,0.0,0.047094,-0.0,-0.0,2.0,0.282024,0.262539,0.282024,0.299741,,,,,,
64993,0.005532,-0.026923,-0.020933,0.003193,0.0,0.0,0.049224,-0.0,-0.0,2.0,0.282024,0.264323,0.282024,0.298255,,,,,,
65013,0.007242,-0.026904,-0.021032,0.004257,-0.001064,-8e-06,0.052321,-0.0,-0.0,2.0,0.282024,0.265713,0.282024,0.297079,,,,,,
65033,0.009561,-0.026879,-0.021001,0.00535,-0.001054,-0.001075,0.055193,-0.0,-0.0,2.0,0.282024,0.267435,0.282024,0.295601,,,,,,
65053,0.012495,-0.026968,-0.021204,0.006385,0.0,0.0,0.057965,-0.0,-0.0,2.0,0.282024,0.266909,0.282024,0.296055,,,,,,
65073,0.016036,-0.026929,-0.021277,0.007421,-1.7e-05,0.001064,0.060674,-0.0,-0.0,2.0,0.282024,0.271696,0.282024,0.291834,,,,,,
65093,0.019824,-0.02701,-0.021349,0.009578,0.0,0.0,0.06221,-0.0,-0.0,2.0,0.282024,0.27696,0.282024,0.286961,,,,,,
65113,0.024466,-0.027201,-0.021403,0.010671,2.6e-05,-0.001064,0.063941,-0.0,-0.0,2.0,0.282024,0.277689,0.282024,0.286266,,,,,,
65133,0.029601,-0.027384,-0.021696,0.010642,0.0,0.0,0.067109,-0.0,-0.0,2.0,0.282024,0.28025,0.282024,0.283782,,,,,,
65153,0.035224,-0.027558,-0.02198,0.011677,-3.7e-05,0.001064,0.070363,-0.0,-0.0,2.0,0.282024,0.285472,0.282024,0.278515,,,,,,
65173,0.041209,-0.027609,-0.022015,0.013835,0.0,0.0,0.071998,-0.0,-0.0,2.0,0.282024,0.286751,0.282024,0.27718,,,,,,
65193,0.047443,-0.027772,-0.022286,0.013864,5e-05,-0.001063,0.074155,-0.0,-0.0,2.0,0.282024,0.290228,0.282024,0.273462,,,,,,
65213,0.054288,-0.027921,-0.022667,0.014869,-5.8e-05,0.001063,0.076027,-0.0,-0.0,2.0,0.282024,0.291743,0.282024,0.271798,,,,,,
65233,0.061256,-0.027948,-0.022929,0.014869,-6.5e-05,0.001063,0.076909,-0.0,-0.0,2.0,0.282024,0.295988,0.282024,0.266986,,,,,,
65253,0.068346,-0.028096,-0.023061,0.014869,-7.3e-05,0.001062,0.078577,-0.0,-0.0,2.0,0.282024,0.297869,0.282024,0.264781,,,,,,
65273,0.075559,-0.028235,-0.02331,0.014899,0.0,0.0,0.080586,-0.0,-0.0,2.0,0.282024,0.299652,0.282024,0.262647,,,,,,
65293,0.082775,-0.028488,-0.023673,0.014899,0.0,0.0,0.080586,-0.0,-0.0,2.0,0.282024,0.302149,0.282024,0.259583,,,,,,
65313,0.089994,-0.028617,-0.024041,0.014869,-9.6e-05,0.00106,0.082804,-0.0,-0.0,2.0,0.282024,0.303954,0.282024,0.257311,,,,,,
65333,0.09697,-0.028872,-0.024283,0.014869,-0.000103,0.00106,0.083898,-0.0,-0.0,2.0,0.282024,0.306172,0.282024,0.254451,,,,,,
65353,0.1037,-0.028884,-0.024538,0.013835,0.0,0.0,0.084561,-0.0,-0.0,2.0,0.282024,0.306359,0.282024,0.254207,,,,,,
65373,0.110434,-0.029129,-0.0249,0.013835,0.0,0.0,0.085445,-0.0,-0.0,2.0,0.282024,0.308549,0.282024,0.251298,,,,,,
65393,0.116921,-0.029259,-0.025147,0.01274,-0.000124,0.001057,0.086116,-0.0,-0.0,2.0,0.282024,0.310826,0.282024,0.248189,,,,,,
65413,0.123041,-0.029271,-0.025406,0.01274,-0.000131,0.001057,0.086638,-0.0,-0.0,2.0,0.282024,0.311089,0.282024,0.247824,,,,,,
65433,0.128919,-0.029405,-0.02566,0.011706,0.0,0.0,0.087013,-0.0,-0.0,2.0,0.282024,0.311316,0.282024,0.247507,,,,,,
65453,0.134311,-0.029414,-0.02605,0.010642,0.0,0.0,0.087179,-0.0,-0.0,2.0,0.282024,0.311446,0.282024,0.247326,,,,,,
65473,0.139335,-0.029434,-0.026325,0.009547,-0.000148,0.001054,0.08725,-0.0,-0.0,2.0,0.282024,0.311654,0.282024,0.247035,,,,,,
65493,0.143865,-0.029581,-0.026594,0.008514,0.0,0.0,0.087249,-0.0,-0.0,2.0,0.282024,0.311709,0.282024,0.246957,,,,,,
65513,0.14816,-0.029731,-0.026871,0.00745,0.0,0.0,0.086973,-0.0,-0.0,2.0,0.282024,0.313854,0.282024,0.243907,,,,,,
65533,0.15196,-0.029755,-0.027283,0.00745,0.0,0.0,0.086738,-0.0,-0.0,2.0,0.282024,0.313831,0.282024,0.24394,,,,,,
65553,0.15528,-0.029796,-0.027586,0.006385,0.0,0.0,0.086107,-0.0,-0.0,2.0,0.282024,0.313763,0.282024,0.244038,,,,,,
65573,0.158228,-0.029832,-0.028013,0.005295,-0.001219,0.000884,0.085428,-0.0,-0.0,2.0,0.282024,0.313744,0.282024,0.244066,,,,,,
65593,0.160678,-0.029882,-0.028323,0.004262,-0.001051,-0.00017,0.084602,-0.0,-0.0,2.0,0.282024,0.313582,0.282024,0.244299,,,,,,
65613,0.162532,-0.030056,-0.028762,0.003193,0.0,0.0,0.084129,-0.0,-0.0,2.0,0.282024,0.313067,0.282024,0.245036,,,,,,
65633,0.164009,-0.029991,-0.029223,0.002102,-0.001224,0.000877,0.083526,-0.0,-0.0,2.0,0.282024,0.312551,0.282024,0.24577,,,,,,
65653,0.164989,-0.029933,-0.029689,0.001033,-0.000175,0.00105,0.081421,-0.0,-0.0,2.0,0.282024,0.312406,0.282024,0.245976,,,,,,
65673,0.165369,-0.029897,-0.030051,0.0,0.0,0.0,0.080684,-0.0,-0.0,2.0,0.282024,0.31168,0.282024,0.246998,,,,,,
65693,0.165497,-0.029854,-0.030535,-0.001064,0.0,0.0,0.079283,-0.0,-0.0,2.0,0.282024,0.311038,0.282024,0.247894,,,,,,
65713,0.165019,-0.029945,-0.031022,-0.002128,0.0,0.0,0.077872,-0.0,-0.0,2.0,0.282024,0.310193,0.282024,0.249062,,,,,,
65733,0.164649,-0.02992,-0.03139,-0.002128,0.0,0.0,0.076004,-0.0,-0.0,2.0,0.282024,0.311622,0.282024,0.247079,,,,,,
65753,0.164049,-0.030014,-0.03188,-0.002128,0.0,0.0,0.074162,-0.0,-0.0,2.0,0.282024,0.3129,0.282024,0.245274,,,,,,
65773,0.163446,-0.029864,-0.032389,-0.002128,0.0,0.0,0.072152,-0.0,-0.0,2.0,0.282024,0.314349,0.282024,0.24319,,,,,,
65793,0.162713,-0.029837,-0.032886,-0.001096,-0.000172,0.001051,0.06965,-0.0,-0.0,2.0,0.282024,0.315878,0.282024,0.240946,,,,,,
65813,0.162112,-0.02981,-0.033386,-0.00216,-0.000172,0.001051,0.067767,-0.0,-0.0,2.0,0.282024,0.317259,0.282024,0.238878,,,,,,
65833,0.161375,-0.029672,-0.033771,-0.002128,0.0,0.0,0.06552,-0.0,-0.0,2.0,0.282024,0.318702,0.282024,0.236672,,,,,,
65853,0.160775,-0.029767,-0.034261,-0.002128,0.0,0.0,0.063355,-0.0,-0.0,2.0,0.282024,0.320179,0.282024,0.234367,,,,,,
65873,0.160052,-0.029743,-0.034764,-0.002128,0.0,0.0,0.062107,-0.0,-0.0,2.0,0.282024,0.321258,0.282024,0.232651,,,,,,
65893,0.159199,-0.029842,-0.035253,-0.002128,0.0,0.0,0.058352,-0.0,-0.0,2.0,0.282024,0.321292,0.282024,0.232596,,,,,,
65913,0.158111,-0.029827,-0.035764,-0.003193,0.0,0.0,0.055247,-0.0,-0.0,2.0,0.282024,0.322953,0.282024,0.229897,,,,,,
65933,0.156772,-0.029938,-0.036265,-0.004257,0.0,0.0,0.052328,-0.0,-0.0,2.0,0.282024,0.324479,0.282024,0.227354,,,,,,
65953,0.155307,-0.029939,-0.036656,-0.004252,-0.001051,-0.000165,0.050846,-0.0,-0.0,2.0,0.282024,0.323569,0.282024,0.228878,,,,,,
65973,0.153477,-0.02995,-0.037055,-0.005321,0.0,0.0,0.047441,-0.0,-0.0,2.0,0.282024,0.323173,0.282024,0.229534,,,,,,
65993,0.15115,-0.029848,-0.037467,-0.006381,-0.001052,-0.00016,0.045668,-0.0,-0.0,2.0,0.282024,0.324037,0.282024,0.228098,,,,,,
66013,0.148588,-0.029755,-0.037891,-0.006381,-0.001052,-0.000158,0.041895,-0.0,-0.0,2.0,0.282024,0.323534,0.282024,0.228936,,,,,,
66033,0.14565,-0.029678,-0.038194,-0.007445,-0.001053,-0.000155,0.039028,-0.0,-0.0,2.0,0.282024,0.322609,0.282024,0.230461,,,,,,
66053,0.142223,-0.02949,-0.038516,-0.008509,-0.001053,-0.000151,0.034583,-0.0,-0.0,2.0,0.282024,0.322054,0.282024,0.231367,,,,,,
66073,0.138433,-0.029434,-0.038836,-0.009574,-0.001054,-0.000147,0.030942,-0.0,-0.0,2.0,0.282024,0.321127,0.282024,0.232861,,,,,,
66093,0.134397,-0.029391,-0.039038,-0.009574,-0.001055,-0.000143,0.029212,-0.0,-0.0,2.0,0.282024,0.321418,0.282024,0.232394,,,,,,
66113,0.129867,-0.029359,-0.039243,-0.010642,0.0,0.0,0.025736,-0.0,-0.0,2.0,0.282024,0.320155,0.282024,0.234406,,,,,,
66133,0.124857,-0.029339,-0.039464,-0.011675,0.000133,-0.001056,0.022149,-0.0,-0.0,2.0,0.282024,0.318816,0.282024,0.236496,,,,,,
66153,0.119474,-0.029326,-0.039683,-0.01274,0.000127,-0.001057,0.019705,-0.0,-0.0,2.0,0.282024,0.316869,0.282024,0.239465,,,,,,
