time_ms,roll,pitch,yaw,roll_rate,pitch_rate,yaw_rate,reference_roll,reference_pitch,reference_yaw,reference_throttle,throttle_1,throttle_2,throttle_3,throttle_4,roll_predicted,pitch_predicted,yaw_predicted,roll_rate_predicted,pitch_rate_predicted,yaw_rate_predicted
450638,-0.021597,-0.010459,-0.074955,1.1e-05,-2.3e-05,-0.001064,0.0,-0.0,-0.0,2.0,0.282024,0.273645,0.282024,0.29006,,,,,,
450658,-0.02148,-0.010332,-0.074953,-0.001064,0.0,0.0,8.8e-05,-0.0,-0.0,2.0,0.282024,0.273664,0.282024,0.290042,,,,,,
450678,-0.021724,-0.01034,-0.074832,-0.001064,0.0,0.0,0.00382,-0.0,-0.0,2.0,0.282024,0.269155,0.282024,0.294099,,,,,,
450698,-0.021973,-0.010226,-0.07471,-0.001054,-0.001087,-0.001041,0.006377,-0.0,-0.0,2.0,0.282024,0.267318,0.282024,0.295702,,,,,,
450718,-0.022096,-0.010229,-0.074589,-0.001053,-2.4e-05,-0.001064,0.008918,-0.0,-0.0,2.0,0.282024,0.265383,0.282024,0.29736,,,,,,
450738,-0.022223,-0.010111,-0.074588,-0.001064,0.0,0.0,0.012697,-0.0,-0.0,2.0,0.282024,0.264659,0.282024,0.297972,,,,,,
450758,-0.022097,-0.010228,-0.074467,-0.0,-0.001064,2.4e-05,0.015194,-0.0,-0.0,2.0,0.282024,0.262993,0.282024,0.299365,,,,,,
450778,-0.021853,-0.010217,-0.074345,0.001075,-0.001087,-0.001041,0.020993,-0.0,-0.0,2.0,0.282024,0.259007,0.282024,0.30261,,,,,,
450798,-0.021366,-0.010199,-0.074343,0.0,0.0,0.0,0.023185,-0.0,-0.0,2.0,0.282024,0.259776,0.282024,0.301994,,,,,,
450818,-0.020878,-0.010181,-0.074342,0.0,0.0,0.0,0.027121,-0.0,-0.0,2.0,0.282024,0.255176,0.282024,0.305616,,,,,,
450838,-0.020508,-0.010288,-0.07422,1.1e-05,-0.001086,-0.001042,0.030678,-0.0,-0.0,2.0,0.282024,0.255029,0.282024,0.305729,,,,,,
450858,-0.020021,-0.010269,-0.074097,0.001075,-2.1e-05,-0.001064,0.032387,-0.0,-0.0,2.0,0.282024,0.251981,0.282024,0.308041,,,,,,
450878,-0.019406,-0.010369,-0.074096,0.001075,-2.1e-05,-0.001064,0.035512,-0.0,-0.0,2.0,0.282024,0.252152,0.282024,0.307912,,,,,,
450898,-0.018552,-0.010337,-0.074093,0.001064,0.0,0.0,0.040495,-0.0,-0.0,2.0,0.282024,0.248928,0.282024,0.31029,,,,,,
450918,-0.017699,-0.010304,-0.073969,0.003192,-0.001064,1.9e-05,0.042188,-0.0,-0.0,2.0,0.282024,0.250381,0.282024,0.309227,,,,,,
450938,-0.016352,-0.010376,-0.073952,0.003204,-0.001081,-0.001047,0.046398,-0.0,-0.0,2.0,0.282024,0.248285,0.282024,0.310756,,,,,,
450958,-0.014513,-0.010553,-0.073947,0.003204,-0.00108,-0.001049,0.048529,-0.0,-0.0,2.0,0.282024,0.252214,0.282024,0.307866,,,,,,
450978,-0.012312,-0.010595,-0.07406,0.004257,0.0,0.0,0.052013,-0.0,-0.0,2.0,0.282024,0.251614,0.282024,0.308314,,,,,,
450998,-0.009868,-0.010626,-0.073929,0.006397,-1.1e-05,-0.001064,0.054922,-0.0,-0.0,2.0,0.282024,0.252982,0.282024,0.307289,,,,,,
451018,-0.00681,-0.010757,-0.073916,0.007461,-7e-06,-0.001064,0.057788,-0.0,-0.0,2.0,0.282024,0.255052,0.282024,0.305711,,,,,,
451038,-0.003262,-0.010871,-0.074143,0.008514,0.0,0.0,0.059797,-0.0,-0.0,2.0,0.282024,0.258279,0.282024,0.30319,,,,,,
451058,0.000783,-0.01121,-0.074243,0.009578,0.0,0.0,0.06199,-0.0,-0.0,2.0,0.282024,0.261659,0.282024,0.300465,,,,,,
451078,0.005554,-0.011399,-0.074215,0.009578,0.0,0.0,0.064997,-0.0,-0.0,2.0,0.282024,0.266678,0.282024,0.296254,,,,,,
451098,0.010692,-0.011573,-0.074424,0.010642,0.0,0.0,0.066786,-0.0,-0.0,2.0,0.282024,0.268877,0.282024,0.294344,,,,,,
451118,0.016079,-0.01186,-0.074518,0.012771,0.0,0.0,0.068232,-0.0,-0.0,2.0,0.282024,0.273385,0.282024,0.290298,,,,,,
451138,0.022067,-0.011876,-0.074835,0.012771,-0.001064,-2.3e-05,0.070648,-0.0,-0.0,2.0,0.282024,0.278588,0.282024,0.285401,,,,,,
451158,0.028309,-0.012127,-0.075034,0.012771,0.0,0.0,0.073142,-0.0,-0.0,2.0,0.282024,0.281003,0.282024,0.284046,,,,,,
451178,0.034665,-0.012125,-0.075352,0.012758,-3.7e-05,0.001064,0.075123,-0.0,-0.0,2.0,0.282024,0.284591,0.282024,0.279424,,,,,,
451198,0.041264,-0.012112,-0.075663,0.013835,0.0,0.0,0.076051,-0.0,-0.0,2.0,0.282024,0.288052,0.282024,0.275805,,,,,,
451218,0.047629,-0.012348,-0.075966,0.013835,0.0,0.0,0.077597,-0.0,-0.0,2.0,0.282024,0.291062,0.282024,0.272549,,,,,,
451238,0.054237,-0.012449,-0.076399,0.013822,-5.8e-05,0.001063,0.080029,-0.0,-0.0,2.0,0.282024,0.29188,0.282024,0.271646,,,,,,
451258,0.060478,-0.012563,-0.076708,0.012771,0.0,0.0,0.080915,-0.0,-0.0,2.0,0.282024,0.295176,0.282024,0.267924,,,,,,
451278,0.066472,-0.012684,-0.077002,0.011693,-7.1e-05,0.001062,0.081651,-0.0,-0.0,2.0,0.282024,0.298278,0.282024,0.264295,,,,,,
451298,0.071983,-0.012818,-0.077432,0.010643,-0.001061,-7.7e-05,0.083472,-0.0,-0.0,2.0,0.282024,0.297959,0.282024,0.264675,,,,,,
451318,0.076884,-0.012978,-0.077745,0.009592,8.2e-05,-0.001061,0.084474,-0.0,-0.0,2.0,0.282024,0.298546,0.282024,0.263976,,,,,,
