time_ms,roll,pitch,yaw,roll_rate,pitch_rate,yaw_rate,reference_roll,reference_pitch,reference_yaw,reference_throttle,throttle_1,throttle_2,throttle_3,throttle_4,roll_predicted,pitch_predicted,yaw_predicted,roll_rate_predicted,pitch_rate_predicted,yaw_rate_predicted
43180,-0.000858,0.005737,-0.001218,0.0,-0.001064,-0.001064,-0.0,-0.0,-0.0,2.0,0.282024,0.284078,0.282024,0.279948,-0.0,-161.823032,-0.0,0.0,-7.493657,0.0
43200,-0.000736,0.005737,-0.001219,0.0,-0.001064,-0.001064,0.001851,-0.0,-0.0,2.0,0.282024,0.283378,0.282024,0.280661,6e-06,-162.11613,0.0,0.001131,-7.054256,1e-06
43220,-0.000614,0.005859,-0.001097,0.0,-0.001064,-0.001064,0.005514,-0.0,-0.0,2.0,0.282024,0.281925,0.282024,0.282123,7.4e-05,-162.392082,-1.4e-05,0.004795,-6.650413,9e-06
43240,-0.000492,0.005982,-0.001097,-0.001064,-0.001064,0.0,0.007351,-0.0,-0.0,2.0,0.282024,0.281141,0.282024,0.282904,0.00029,-162.652763,-7e-05,0.009372,-6.310353,3.3e-05
43260,-0.000491,0.005982,-0.000975,-0.001064,0.0,-0.001064,0.010341,-0.0,-0.0,2.0,0.282024,0.277955,0.282024,0.286011,0.000657,-162.901042,-0.000193,0.014151,-6.053596,7.3e-05
43280,-0.000613,0.005981,-0.000975,-0.001064,0.0,-0.001064,0.015654,-0.0,-0.0,2.0,0.282024,0.275596,0.282024,0.288248,0.001227,-163.140455,-0.000407,0.02101,-5.892292,0.00013
43300,-0.000735,0.005981,-0.000852,-0.001064,-0.001064,-0.001064,0.019252,-0.0,-0.0,2.0,0.282024,0.273787,0.282024,0.289929,0.002133,-163.374931,-0.000765,0.028866,-5.832823,0.000212
43320,-0.000735,0.005859,-0.00073,0.0,0.0,-0.001064,0.022852,-0.0,-0.0,2.0,0.282024,0.273813,0.282024,0.289905,0.003455,-163.608584,-0.001366,0.036187,-5.877033,0.00032
43340,-0.000613,0.005859,-0.000731,0.0,0.0,-0.001064,0.026372,-0.0,-0.0,2.0,0.282024,0.271999,0.282024,0.291561,0.005341,-163.84554,-0.002388,0.042936,-6.022815,0.000454
43360,-0.000246,0.00586,-0.00061,0.0,-0.001064,0.0,0.028434,-0.0,-0.0,2.0,0.282024,0.270782,0.282024,0.292656,0.008143,-164.089781,-0.004215,0.047895,-6.263956,0.000615
43380,-2e-06,0.005982,-0.00061,0.0,-0.001064,-0.001064,0.031501,-0.0,-0.0,2.0,0.282024,0.269149,0.282024,0.294105,0.01281,-164.344967,-0.007876,0.050627,-6.589297,0.000799
43400,0.000243,0.005982,-0.000489,-0.001064,0.0,-0.001064,0.035036,-0.0,-0.0,2.0,0.282024,0.267147,0.282024,0.29585,0.02332,-164.614212,-0.0174,0.049715,-6.981426,0.000999
43420,0.000365,0.006104,-0.000489,0.0,0.0,0.0,0.038337,-0.0,-0.0,2.0,0.282024,0.265168,0.282024,0.297542,0.08818,-164.899698,-0.081393,0.031306,-7.415334,0.00119
43440,0.000365,0.006104,-0.000367,-0.001064,-0.001064,0.0,0.041628,-0.0,-0.0,2.0,0.282024,0.261084,0.282024,0.300935,-0.046762,-165.197308,0.052266,0.068931,-7.857953,0.000333
43460,0.000244,0.005982,-0.000123,-0.001064,0.0,-0.001064,0.043221,-0.0,-0.0,2.0,0.282024,0.261636,0.282024,0.300484,-0.014793,-165.517799,0.022455,0.123129,-8.269525,0.000795
43480,0.000365,0.006104,-0.000245,0.0,0.0,-0.001064,0.047532,-0.0,-0.0,2.0,0.282024,0.258993,0.282024,0.302621,-0.005233,-165.85391,0.016641,0.128852,-8.606071,0.001418
43500,0.000488,0.005982,-0.000124,0.0,-0.001064,-0.001064,0.050667,-0.0,-0.0,2.0,0.282024,0.256828,0.282024,0.304333,0.000604,-166.201876,0.015356,0.127757,-8.826622,0.002075
43520,0.000855,0.006104,-3e-06,0.001064,-0.001064,0.0,0.05362,-0.0,-0.0,2.0,0.282024,0.254612,0.282024,0.306049,0.005584,-166.556548,0.016151,0.125308,-8.901514,0.002736
