time_ms,roll,pitch,yaw,reference_roll,reference_pitch,reference_yaw,reference_throttle,throttle_1,throttle_2,throttle_3,throttle_4,roll_predicted,pitch_predicted,yaw_predicted,roll_rate_predicted,pitch_rate_predicted,yaw_rate_predicted,value1,value2,value3,value4,value5,value6
259880,-0.003622,-0.016245,-0.004913,-0.0,-0.0,-0.0,3.0,0.3261,0.324048,0.3261,0.328135,0.0,-2002.074188,-0.0,0.0,-13.145608,0.0,-0.003893,-0.015541,-0.009414,-0.002657,-0.00021,0.001176
259900,-0.003623,-0.016123,-0.004913,0.000966,-0.0,-0.0,3.0,0.3261,0.323757,0.3261,0.328421,3e-06,-2002.33577,-0.0,0.001113,-12.961393,1e-06,-0.003868,-0.015546,-0.009391,-0.00333,-0.00021,0.001162
259920,-0.003501,-0.016,-0.004912,0.002822,-0.0,-0.0,3.0,0.3261,0.322678,0.3261,0.329475,5.6e-05,-2002.593452,1.4e-05,0.004426,-12.751443,8e-06,-0.003887,-0.01555,-0.009367,0.0078,-0.000209,0.00116
259940,-0.0035,-0.015878,-0.005034,0.003739,-0.0,-0.0,3.0,0.3261,0.322336,0.3261,0.329807,-0.001078,-2002.846827,-0.001232,0.007344,-12.529952,2.9e-05,-0.003836,-0.015554,-0.009344,0.009852,-0.000221,0.001157
259960,-0.003256,-0.016122,-0.005032,0.006414,-0.0,-0.0,3.0,0.3261,0.320297,0.3261,0.331766,4.8e-05,-2003.09577,-0.00028,0.0122,-12.311192,6.2e-05,-0.003848,-0.015558,-0.009321,0.006611,-0.00022,0.001155
259980,-0.003011,-0.016121,-0.00503,0.006414,-0.0,-0.0,3.0,0.3261,0.320459,0.3261,0.331612,0.000257,-2003.340439,-0.000348,0.014592,-12.108552,0.00011,-0.003823,-0.015562,-0.009298,0.002352,-0.000208,0.001153
260000,-0.003011,-0.016366,-0.005031,0.008334,-0.0,-0.0,3.0,0.3261,0.31964,0.3261,0.332391,0.000453,-2003.581248,-0.000472,0.016027,-11.9338,0.000162,-0.003763,-0.015566,-0.009275,0.000621,-0.000207,0.00115
260020,-0.003011,-0.016243,-0.005031,0.01135,-0.0,-0.0,3.0,0.3261,0.318861,0.3261,0.333128,0.000703,-2003.81883,-0.00063,0.021157,-11.796587,0.000223,-0.003635,-0.01557,-0.009252,0.003984,-0.000207,0.00116
260040,-0.00289,-0.016365,-0.004908,0.012709,-0.0,-0.0,3.0,0.3261,0.318863,0.3261,0.333126,0.001079,-2004.053994,-0.00084,0.025966,-11.704164,0.000302,-0.003446,-0.015574,-0.009229,0.005624,-0.000206,0.001158
260060,-0.002524,-0.016364,-0.004905,0.014694,-0.0,-0.0,3.0,0.3261,0.318697,0.3261,0.333282,0.00156,-2004.287675,-0.001132,0.028863,-11.661232,0.000395,-0.003206,-0.015579,-0.009206,0.005858,-0.000218,0.001156
260080,-0.002035,-0.016363,-0.004901,0.016508,-0.0,-0.0,3.0,0.3261,0.318402,0.3261,0.33356,0.002175,-2004.520883,-0.001539,0.031927,-11.669898,0.000497,-0.002946,-0.015583,-0.009183,0.016058,-0.000218,0.001154
260100,-0.001424,-0.01624,-0.005018,0.018306,-0.0,-0.0,3.0,0.3261,0.31822,0.3261,0.33373,0.002993,-2004.754651,-0.002128,0.034737,-11.729676,0.00061,-0.002585,-0.015588,-0.00916,0.030392,-0.000229,0.001141
260120,-0.00057,-0.016237,-0.005011,0.02017,-0.0,-0.0,3.0,0.3261,0.317677,0.3261,0.334238,0.004147,-2004.98998,-0.003033,0.037055,-11.837504,0.000732,-0.002136,-0.015593,-0.009137,0.038592,-0.000228,0.001127
260140,0.000408,-0.016357,-0.005125,0.021552,-0.0,-0.0,3.0,0.3261,0.317499,0.3261,0.334404,0.005941,-2005.227794,-0.004564,0.03793,-11.987799,0.000863,-0.001577,-0.015597,-0.009114,0.040048,-0.000228,0.001125
260160,0.001752,-0.016353,-0.005236,0.021552,-0.0,-0.0,3.0,0.3261,0.319164,0.3261,0.332842,0.009267,-2005.468883,-0.007647,0.034586,-12.172557,0.000995,-0.000825,-0.015602,-0.009092,0.04662,-0.000227,0.001123
260180,0.002729,-0.016473,-0.005228,0.024885,-0.0,-0.0,3.0,0.3261,0.319072,0.3261,0.332929,0.018546,-2005.713856,-0.016774,0.027533,-12.381534,0.001109,0.000137,-0.015606,-0.009069,0.040057,-0.000239,0.001122
260200,0.004071,-0.016347,-0.005217,0.02678,-0.0,-0.0,3.0,0.3261,0.32022,0.3261,0.33184,0.724051,-2005.962918,-0.72221,-0.023571,-12.602589,0.001177,0.001218,-0.015611,-0.009047,0.047797,-0.000238,0.001109
260220,0.005415,-0.016588,-0.005205,0.028213,-0.0,-0.0,3.0,0.3261,0.322174,0.3261,0.329963,-0.006531,-2006.200811,0.006033,-0.104159,-12.822615,-0.011646,0.002539,-0.015616,-0.009025,0.062764,-0.000261,0.001096
260240,0.007003,-0.016705,-0.005314,0.030136,-0.0,-0.0,3.0,0.3261,0.323034,0.3261,0.329128,-0.003866,-2006.458835,0.002702,0.08014,-13.028025,-0.012058,0.003999,-0.015621,-0.009003,0.077115,-0.000272,0.001095
260260,0.008957,-0.016699,-0.005419,0.031856,-0.0,-0.0,3.0,0.3261,0.323686,0.3261,0.328491,-0.001261,-2006.720777,0.00183,0.096353,-13.204894,-0.011693,0.005572,-0.015626,-0.008981,0.08468,-0.000271,0.001082
