time_ms,roll,pitch,yaw,roll_rate,pitch_rate,yaw_rate,reference_roll,reference_pitch,reference_yaw,reference_throttle,throttle_1,throttle_2,throttle_3,throttle_4,roll_predicted,pitch_predicted,yaw_predicted,roll_rate_predicted,pitch_rate_predicted,yaw_rate_predicted
351598,-0.008612,0.013478,-0.04585,0.0,-0.001064,9e-06,0.0,-0.0,-0.0,2.0,0.282024,0.279702,0.282024,0.284319,,,,,,
351618,-0.008609,0.013356,-0.045729,-1.4e-05,-0.001073,-0.001055,0.001965,-0.0,-0.0,2.0,0.282024,0.279879,0.282024,0.284146,,,,,,
351638,-0.00849,0.013481,-0.045851,0.0,0.0,0.0,0.005785,-0.0,-0.0,2.0,0.282024,0.277084,0.282024,0.286843,,,,,,
351658,-0.008365,0.013361,-0.045852,0.0,0.0,0.0,0.007649,-0.0,-0.0,2.0,0.282024,0.27579,0.282024,0.288066,,,,,,
351678,-0.008241,0.013242,-0.045854,-1.4e-05,-9e-06,-0.001064,0.012635,-0.0,-0.0,2.0,0.282024,0.272038,0.282024,0.291526,,,,,,
351698,-0.007997,0.013248,-0.045855,0.0,0.0,0.0,0.012635,-0.0,-0.0,2.0,0.282024,0.27225,0.282024,0.291334,,,,,,
351718,-0.008,0.013369,-0.045977,-1.4e-05,-9e-06,-0.001064,0.017331,-0.0,-0.0,2.0,0.282024,0.268576,0.282024,0.294607,,,,,,
351738,-0.007875,0.01325,-0.045978,-0.001064,-0.001064,8e-06,0.022622,-0.0,-0.0,2.0,0.282024,0.264427,0.282024,0.298167,,,,,,
351758,-0.007878,0.013372,-0.045978,-1.4e-05,-8e-06,-0.001064,0.024916,-0.0,-0.0,2.0,0.282024,0.262586,0.282024,0.299703,,,,,,
351778,-0.007636,0.013377,-0.046223,0.0,0.0,0.0,0.029067,-0.0,-0.0,2.0,0.282024,0.259365,0.282024,0.302324,,,,,,
351798,-0.00727,0.013385,-0.046348,0.0,-0.001064,8e-06,0.032513,-0.0,-0.0,2.0,0.282024,0.258631,0.282024,0.30291,,,,,,
351818,-0.006658,0.013277,-0.046474,0.002129,-0.001064,7e-06,0.035944,-0.0,-0.0,2.0,0.282024,0.256236,0.282024,0.304795,,,,,,
351838,-0.005805,0.013296,-0.046724,0.002128,0.0,0.0,0.037645,-0.0,-0.0,2.0,0.282024,0.257401,0.282024,0.303884,,,,,,
351858,-0.004341,0.013207,-0.0471,0.003207,5e-06,0.001064,0.041595,-0.0,-0.0,2.0,0.282024,0.25716,0.282024,0.304073,,,,,,
351878,-0.002513,0.013251,-0.047487,0.004257,-0.001064,3e-06,0.045032,-0.0,-0.0,2.0,0.282024,0.257681,0.282024,0.303662,,,,,,
351898,-0.000197,0.013306,-0.04799,0.006385,-0.001064,0.0,0.048114,-0.0,-0.0,2.0,0.282024,0.258856,0.282024,0.30273,,,,,,
351918,0.002854,0.013257,-0.048498,0.00745,-0.001064,-3e-06,0.049806,-0.0,-0.0,2.0,0.282024,0.261822,0.282024,0.300331,,,,,,
351938,0.006638,0.013107,-0.049252,0.007464,-7e-06,0.001064,0.053521,-0.0,-0.0,2.0,0.282024,0.265448,0.282024,0.297304,,,,,,
351958,0.010904,0.013216,-0.05001,0.009592,-1.2e-05,0.001064,0.056419,-0.0,-0.0,2.0,0.282024,0.268292,0.282024,0.294856,,,,,,
351978,0.015784,0.013222,-0.050777,0.01172,-0.001081,0.001047,0.059169,-0.0,-0.0,2.0,0.282024,0.271661,0.282024,0.291866,,,,,,
351998,0.021279,0.013003,-0.051656,0.012784,-0.001087,0.001041,0.061818,-0.0,-0.0,2.0,0.282024,0.27556,0.282024,0.288282,,,,,,
352018,0.027624,0.012937,-0.052791,0.013862,-5.9e-05,0.002128,0.06338,-0.0,-0.0,2.0,0.282024,0.280818,0.282024,0.283223,,,,,,
352038,0.034461,0.012769,-0.053921,0.014926,-7.3e-05,0.002127,0.065064,-0.0,-0.0,2.0,0.282024,0.287763,0.282024,0.276112,,,,,,
352058,0.041666,0.012622,-0.055179,0.01599,-8.9e-05,0.002127,0.068161,-0.0,-0.0,2.0,0.282024,0.2922,0.282024,0.27129,,,,,,
352078,0.049233,0.012495,-0.056544,0.017054,-0.000105,0.002126,0.069449,-0.0,-0.0,2.0,0.282024,0.296563,0.282024,0.266317,,,,,,
352098,0.057293,0.012278,-0.058154,0.017054,-0.000122,0.002125,0.072812,-0.0,-0.0,2.0,0.282024,0.30125,0.282024,0.260696,,,,,,
352118,0.065482,0.011956,-0.059763,0.017066,-0.000209,0.003186,0.074112,-0.0,-0.0,2.0,0.282024,0.305815,0.282024,0.254917,,,,,,
352138,0.073666,0.011887,-0.06125,0.017065,-0.000235,0.003184,0.076167,-0.0,-0.0,2.0,0.282024,0.309781,0.282024,0.249626,,,,,,
352158,0.081603,0.011708,-0.062957,0.017052,-0.000173,0.002122,0.077933,-0.0,-0.0,2.0,0.282024,0.313738,0.282024,0.244074,,,,,,
352178,0.089432,0.011424,-0.064794,0.016,-0.000285,0.00318,0.079566,-0.0,-0.0,2.0,0.282024,0.316269,0.282024,0.240365,,,,,,
352198,0.096891,0.011142,-0.066611,0.014946,-0.000412,0.004237,0.079566,-0.0,-0.0,2.0,0.282024,0.319522,0.282024,0.235399,,,,,,
352218,0.103619,0.010842,-0.068299,0.013871,0.000728,0.003286,0.082344,-0.0,-0.0,2.0,0.282024,0.320585,0.282024,0.233725,,,,,,
352238,0.109855,0.010666,-0.07011,0.01174,-0.00035,0.003174,0.083081,-0.0,-0.0,2.0,0.282024,0.321275,0.282024,0.232623,,,,,,
352258,0.115253,0.010242,-0.072161,0.009611,-0.000367,0.003172,0.083972,-0.0,-0.0,2.0,0.282024,0.322698,0.282024,0.230316,,,,,,
352278,0.1199,0.01003,-0.073954,0.008557,0.000547,0.004354,0.084514,-0.0,-0.0,2.0,0.282024,0.322515,0.282024,0.230615,,,,,,
352298,0.12358,0.009791,-0.075763,0.005364,0.000531,0.004356,0.085648,-0.0,-0.0,2.0,0.282024,0.321369,0.282024,0.232473,,,,,,
352318,0.126157,0.009516,-0.077564,0.003223,-0.000402,0.003167,0.08628,-0.0,-0.0,2.0,0.282024,0.31986,0.282024,0.23487,,,,,,
352338,0.127874,0.009227,-0.079597,0.001095,0.000648,0.003302,0.08676,-0.0,-0.0,2.0,0.282024,0.317913,0.282024,0.237884,,,,,,
352358,0.128491,0.009012,-0.081525,-0.001025,0.00051,0.004358,0.087081,-0.0,-0.0,2.0,0.282024,0.315348,0.282024,0.241729,,,,,,
352378,0.128259,0.008739,-0.083095,-0.002101,-0.000408,0.003167,0.087188,-0.0,-0.0,2.0,0.282024,0.312337,0.282024,0.246074,,,,,,
352398,0.127156,0.008542,-0.08453,-0.003175,-0.00027,0.002111,0.087257,-0.0,-0.0,2.0,0.282024,0.310165,0.282024,0.2491,,,,,,
352418,0.125339,0.008162,-0.085494,-0.00532,0.001056,0.000133,0.087193,-0.0,-0.0,2.0,0.282024,0.307608,0.282024,0.252557,,,,,,
352438,0.123275,0.007738,-0.08596,-0.006385,0.0,0.0,0.086998,-0.0,-0.0,2.0,0.282024,0.304933,0.282024,0.256058,,,,,,
