time,measured,sim_initial,sim_optimized
0.0,0.1889041850546324,0.1889041850546324,0.1889041850546324
0.02,0.1889041850546324,0.18803061969490933,0.18798402956630972
0.04,0.1889041850546324,0.18553647460436498,0.18534623785714496
0.06,0.1889041850546324,0.18165957981741734,0.18122377702704365
0.08,0.1889041850546324,0.1766357740699952,0.1758522101300485
0.1,0.1889041850546324,0.17067884947011333,0.16944985351616532
0.12,0.1889041850546324,0.16397907960373798,0.16221538102565997
0.14,0.1889041850546324,0.15670470223810942,0.15432824615448004
0.16,0.1818568041745233,0.1490036573338246,0.14594960076849156
0.18,0.18884688927511933,0.14100544286402023,0.13722322890764477
0.2,0.1818568041745233,0.1328226996352997,0.12827670611229458
0.22,0.18884688927511933,0.12455289343018293,0.1192221674368299
0.24,0.19583697437571537,0.11627935120332683,0.11015784357076462
0.26,0.20282705947631144,0.10807388504167664,0.10116871337866284
0.28,0.19583697437571537,0.09999567394847106,0.0923265860904421
0.3,0.18884688927511933,0.09209523723607208,0.08369499078104616
0.32,0.18884688927511933,0.08441378732604025,0.07532228278059114
0.34,0.20282705947631144,0.07698348808319073,0.06725371998254275
0.36,0.20987444035642056,0.06983141484561477,0.059519548808400706
0.38,0.20987444035642056,0.0629767182721086,0.052148420815637225
0.4,0.21680722967750352,0.05643384887237378,0.04515745810126035
0.42,0.21680722967750352,0.05021275189914087,0.03856089866641875
0.44,0.21680722967750352,0.04431843400782019,0.03236594308081843
0.46,0.2167499338979904,0.03875319271588385,0.026575558443924934
0.48,0.22374001899858648,0.03351567230196865,0.02118883213613974
0.5,0.22374001899858648,0.028602231251141048,0.01620081594274962
0.52,0.2167499338979904,0.024006981646904024,0.011604106661591236
0.54,0.2167499338979904,0.019722194015035464,0.00738829838560236
0.56,0.22374001899858648,0.015738789170054494,0.0035412233559737206
0.58,0.23772018919977855,0.012046384220280704,4.880819209417446e-5
0.6,0.2447102743003746,0.008633819591500256,-0.0031042719028853195
0.62,0.25170035940097063,0.005489149927671039,-0.005934365943680717
0.64,0.2586904445015667,0.0026000286334303298,-0.008458615698821944
0.66,0.2586904445015667,-4.62394262603941e-5,-0.010694547597818361
0.68,0.25170035940097063,-0.002462480217562266,-0.012660043397989077
0.7,0.25164306362145755,-0.004661543210226276,-0.014372951619925028
0.72,0.25164306362145755,-0.0066561966086835156,-0.015851070073411813
0.74,0.2586904445015667,-0.00845901271427653,-0.017111900951545845
0.76,0.2586904445015667,-0.010082314537698934,-0.018172573956648695
0.78,0.2586904445015667,-0.01153809080067446,-0.01904973084377873
0.8,0.2586331487220536,-0.01283795793844337,-0.019759430076695776
0.82,0.2586331487220536,-0.013993111763694614,-0.020317097615248834
0.84,0.2586331487220536,-0.015014298574653988,-0.02073745173509974
0.86,0.2586904445015667,-0.01591179227994781,-0.0210344846953364
0.88,0.2586904445015667,-0.0166953778279183,-0.021221413315474166
0.9,0.2656805296021627,-0.017374343111619176,-0.021310684530085427
0.92,0.2656232338226497,-0.017957474646582018,-0.02131394404206676
0.94,0.2656232338226497,-0.018453059083144485,-0.021242060809352196
0.96,0.2726133189232457,-0.018868888124893558,-0.02110511286311214
0.98,0.2726706147027588,-0.01921226725105987,-0.0209124184213632
1.0,0.2726706147027588,-0.019490026887239904,-0.020672544191366934
1.02,0.2586331487220536,-0.01970853605699166,-0.02039333146883587
1.04,0.2586331487220536,-0.019873718064261657,-0.020081927021163442
1.06,0.2586331487220536,-0.01999106676513124,-0.019744802753888496
1.08,0.2586904445015667,-0.020065665540297286,-0.019387800021691295
1.1,0.2656805296021627,-0.020102204678214934,-0.019016149194825655
1.12,0.2656232338226497,-0.02010500207449252,-0.018634515897528403
1.14,0.2656232338226497,-0.020078021271104623,-0.018247026158092112
1.16,0.2586331487220536,-0.020024892192011264,-0.01785730758761794
1.18,0.2586331487220536,-0.019948929694443972,-0.01746852089016706
1.2,0.2586331487220536,-0.01985315314734627,-0.017083394544644224
1.22,0.2586904445015667,-0.01974030522474962,-0.01670426005419031
1.24,0.25170035940097063,-0.01961286976945662,-0.01633308141126932
1.26,0.2586904445015667,-0.019473090222760985,-0.01597149058414848
1.28,0.2656805296021627,-0.019322985853009567,-0.015620813755323773
1.3,0.2656805296021627,-0.01916436906115774,-0.015282104013739537
1.32,0.2656805296021627,-0.018998860270615807,-0.014956165972481669
1.34,0.2586331487220536,-0.018827903552394786,-0.014643583815045614
1.36,0.25164306362145755,-0.018652780366947314,-0.014344744965743275
1.38,0.24465297852086154,-0.018474623236710952,-0.014059863087239813
1.4,0.25164306362145755,-0.01829442846952899,-0.013789000341300338
1.42,0.25164306362145755,-0.01811306783652096,-0.013532086169189269
1.44,0.25164306362145755,-0.017931300181393005,-0.013288937132495649
1.46,0.2586331487220536,-0.01774978141209455,-0.013059272626195238
1.48,0.2656232338226497,-0.017569074743769845,-0.012842731542951059
1.5,0.2656232338226497,-0.01738965938831725,-0.01263888574625358
1.52,0.2726133189232457,-0.017211939278107036,-0.012447253338057266
1.54,0.2726133189232457,-0.017036250725114527,-0.012267310316467361
1.56,0.2726133189232457,-0.016862869635015758,-0.012098500722881286
1.58,0.2726133189232457,-0.016692018275173002,-0.011940246489827952
1.6,0.2726133189232457,-0.016523871156928906,-0.011791955083677677
1.62,0.2726133189232457,-0.016358560878401547,-0.011653027457916834
1.64,0.2726133189232457,-0.016196182988180447,-0.011522863756296697
1.66,0.2796034040238417,-0.016036800841417256,-0.011400869425760721
1.68,0.2796034040238417,-0.015880449689570697,-0.011286459394835609
1.7,0.2865361933449247,-0.015727140586263743,-0.011179062509931788
1.72,0.30057365932562985,-0.01557686385598729,-0.01107812450818583
1.74,0.29358357422503384,-0.015429592156269514,-0.010983110985211725
1.76,0.29358357422503384,-0.015285283383787924,-0.010893509417166616
1.78,0.29352627844552076,-0.015143883064200319,-0.010808830903346993
1.8,0.29352627844552076,-0.015005326720021233,-0.01072861140189225
1.82,0.30750644864671284,-0.014869541740442976,-0.01065241253063583
1.84,0.31449653374730885,-0.014736449250470173,-0.010579822127046322
1.86,0.31449653374730885,-0.014605965575901696,-0.010510454364586874
