roll_actual,pitch_actual,yaw_actual,roll_cmd,pitch_cmd,yaw_cmd,throttle_cmd,throttle_1,throttle_2,throttle_3,throttle_4,roll_modeled,pitch_modeled,yaw_modeled
4.4,-1.4,-2.7,1.9,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.4,-1.4,-2.7,2.0,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.4,-1.4,-2.7,2.0,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.4,-1.4,-2.7,2.0,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.4,-1.4,-2.7,2.1,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.4,-1.4,-2.7,2.1,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.4,-1.4,-2.7,2.1,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.4,-1.4,-2.7,2.2,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.4,-1.4,-2.8,2.2,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.4,-1.4,-2.8,2.2,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.4,-1.4,-2.8,2.2,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.4,-1.4,-2.8,2.3,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.4,-1.4,-2.8,2.3,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.4,-1.4,-2.8,2.3,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.4,-1.4,-2.8,2.3,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.4,-1.4,-2.8,2.4,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.4,-1.4,-2.8,2.4,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.4,-1.4,-2.9,2.4,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.4,-1.4,-2.9,2.4,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.4,-1.4,-2.9,2.4,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.4,-1.4,-2.9,2.5,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.4,-1.4,-2.9,2.5,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.4,-1.4,-2.9,2.5,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.4,-1.4,-2.9,2.5,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.4,-1.4,-3.0,2.5,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.4,-1.4,-3.0,2.6,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.4,-1.4,-3.0,2.6,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.4,-1.4,-3.0,2.6,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.4,-1.4,-3.0,2.7,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.4,-1.4,-3.0,2.7,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.4,-1.4,-3.0,2.7,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.4,-1.4,-3.0,2.8,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.4,-1.4,-3.1,2.8,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.4,-1.4,-3.1,2.8,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.4,-1.4,-3.1,2.8,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.4,-1.4,-3.1,2.8,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.4,-1.4,-3.1,2.8,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.4,-1.4,-3.1,2.9,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.4,-1.4,-3.1,2.9,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.4,-1.4,-3.2,2.9,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.4,-1.4,-3.2,2.9,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.4,-1.4,-3.2,3.0,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.4,-1.4,-3.2,3.0,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.4,-1.4,-3.2,3.0,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.4,-1.4,-3.2,3.0,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.4,-1.4,-3.2,3.1,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.4,-1.4,-3.3,3.1,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.4,-1.4,-3.3,3.1,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.4,-1.4,-3.3,3.1,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.4,-1.4,-3.3,3.2,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.4,-1.4,-3.3,3.2,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.4,-1.4,-3.3,3.2,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.4,-1.4,-3.3,3.2,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.4,-1.4,-3.4,3.2,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.4,-1.4,-3.4,3.2,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.4,-1.4,-3.4,3.3,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.4,-1.4,-3.4,3.3,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.4,-1.4,-3.4,3.3,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.4,-1.4,-3.4,3.4,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.4,-1.4,-3.4,3.4,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.4,-1.4,-3.5,3.4,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.4,-1.4,-3.5,3.4,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.4,-1.5,-3.5,3.4,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.4,-1.4,-3.5,3.4,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.4,-1.4,-3.5,3.5,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.4,-1.5,-3.5,3.5,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.4,-1.4,-3.6,3.5,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.4,-1.4,-3.6,3.5,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.4,-1.4,-3.6,3.6,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.4,-1.5,-3.6,3.6,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.4,-1.4,-3.6,3.6,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.4,-1.5,-3.6,3.6,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.4,-1.5,-3.6,3.6,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.4,-1.5,-3.7,3.6,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.4,-1.5,-3.7,3.6,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.4,-1.5,-3.7,3.7,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.4,-1.5,-3.7,3.7,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.4,-1.5,-3.7,3.7,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.4,-1.5,-3.7,3.8,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.4,-1.5,-3.7,3.8,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.4,-1.5,-3.8,3.8,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.4,-1.5,-3.8,3.8,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.4,-1.5,-3.8,3.8,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.4,-1.5,-3.8,3.8,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.4,-1.5,-3.8,3.8,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.4,-1.5,-3.8,3.9,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.4,-1.5,-3.8,3.9,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.4,-1.5,-3.9,3.9,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.4,-1.5,-3.9,3.9,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.4,-1.5,-3.9,4.0,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.4,-1.5,-3.9,4.0,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.4,-1.5,-3.9,4.0,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.4,-1.5,-4.0,4.0,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.4,-1.5,-4.0,4.0,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.4,-1.5,-4.0,4.0,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.4,-1.5,-4.0,4.0,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.4,-1.5,-4.0,4.1,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.4,-1.5,-4.0,4.1,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.4,-1.5,-4.1,4.1,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.4,-1.5,-4.1,4.1,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.4,-1.5,-4.1,4.1,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.4,-1.5,-4.1,4.1,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.4,-1.5,-4.1,4.1,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.4,-1.5,-4.1,4.2,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.4,-1.5,-4.2,4.2,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.4,-1.5,-4.2,4.2,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.4,-1.5,-4.2,4.2,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.4,-1.5,-4.2,4.2,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.4,-1.5,-4.2,4.3,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.4,-1.5,-4.2,4.3,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.4,-1.5,-4.2,4.3,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.4,-1.5,-4.3,4.3,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.4,-1.5,-4.3,4.3,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.4,-1.5,-4.3,4.3,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.4,-1.5,-4.3,4.3,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.4,-1.5,-4.3,4.4,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.4,-1.5,-4.3,4.4,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.4,-1.5,-4.4,4.4,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.4,-1.5,-4.4,4.4,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.4,-1.5,-4.4,4.4,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.4,-1.5,-4.4,4.4,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.4,-1.5,-4.4,4.4,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.4,-1.5,-4.4,4.4,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.4,-1.5,-4.4,4.4,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.4,-1.5,-4.5,4.5,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.4,-1.5,-4.5,4.5,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.4,-1.5,-4.5,4.5,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.4,-1.5,-4.5,4.5,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.4,-1.5,-4.5,4.5,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.4,-1.5,-4.5,4.5,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.4,-1.5,-4.5,4.5,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.4,-1.5,-4.6,4.6,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.4,-1.5,-4.6,4.6,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.5,-1.5,-4.6,4.6,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.5,-1.5,-4.6,4.6,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.5,-1.5,-4.6,4.6,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.5,-1.5,-4.6,4.6,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.5,-1.5,-4.6,4.6,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.5,-1.5,-4.6,4.6,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.5,-1.5,-4.6,4.6,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.5,-1.5,-4.6,4.6,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.5,-1.5,-4.7,4.7,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.6,-1.5,-4.7,4.7,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.6,-1.5,-4.7,4.7,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.6,-1.5,-4.7,4.7,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.6,-1.5,-4.7,4.7,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.6,-1.5,-4.7,4.7,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.6,-1.5,-4.7,4.7,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.6,-1.5,-4.7,4.7,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.6,-1.5,-4.7,4.7,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.6,-1.5,-4.7,4.7,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.6,-1.5,-4.8,4.7,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.7,-1.5,-4.8,4.8,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.7,-1.5,-4.8,4.8,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.7,-1.5,-4.8,4.8,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.7,-1.5,-4.8,4.8,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.7,-1.5,-4.8,4.8,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.7,-1.5,-4.8,4.8,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.7,-1.5,-4.8,4.8,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.7,-1.5,-4.8,4.8,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.8,-1.5,-4.8,4.8,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.8,-1.5,-4.8,4.8,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.8,-1.5,-4.8,4.8,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.8,-1.5,-4.8,4.9,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.8,-1.5,-4.8,4.9,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.8,-1.5,-4.9,4.9,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.8,-1.5,-4.9,4.9,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.8,-1.5,-4.9,4.9,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.9,-1.5,-4.9,4.9,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.9,-1.5,-4.9,4.9,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.9,-1.5,-4.9,4.9,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.9,-1.5,-4.9,4.9,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.9,-1.5,-4.9,4.9,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.9,-1.5,-4.9,4.9,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.9,-1.5,-4.9,4.9,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.9,-1.5,-4.9,4.9,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.9,-1.5,-4.9,4.9,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.9,-1.5,-4.9,4.9,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.9,-1.5,-4.9,4.9,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.9,-1.5,-4.9,4.9,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.9,-1.5,-4.9,4.9,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.0,-1.5,-4.9,4.9,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.0,-1.5,-4.9,5.0,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.0,-1.5,-5.0,5.0,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.0,-1.5,-5.0,5.0,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.0,-1.5,-5.0,5.0,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.0,-1.5,-5.0,5.0,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.0,-1.5,-5.0,5.0,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.0,-1.5,-5.0,5.0,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.0,-1.5,-5.0,5.0,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.0,-1.5,-5.0,5.0,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.0,-1.5,-5.0,5.0,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.0,-1.5,-5.0,5.0,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.1,-1.5,-5.0,5.0,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.1,-1.5,-5.0,5.0,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.1,-1.5,-5.0,5.0,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.1,-1.4,-5.0,5.0,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.1,-1.5,-5.0,5.0,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.1,-1.5,-5.0,5.0,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.1,-1.4,-5.0,5.0,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.1,-1.5,-5.0,5.0,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.1,-1.5,-5.0,5.0,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.1,-1.5,-5.0,5.0,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.1,-1.4,-5.0,5.0,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.1,-1.5,-5.0,5.0,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.1,-1.5,-5.0,5.0,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.1,-1.4,-5.0,5.0,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.1,-1.5,-5.0,5.0,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.1,-1.5,-5.0,5.0,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.1,-1.4,-5.0,5.0,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.1,-1.4,-5.0,5.0,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.1,-1.5,-5.0,5.0,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.1,-1.5,-5.0,5.0,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.1,-1.4,-5.0,5.0,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.1,-1.5,-5.0,5.0,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.1,-1.5,-5.0,5.0,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.1,-1.4,-5.0,5.0,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.1,-1.5,-5.0,5.0,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.1,-1.5,-5.0,5.0,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.1,-1.4,-5.0,5.0,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.1,-1.4,-5.0,5.0,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.1,-1.5,-5.0,5.0,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.1,-1.5,-5.0,5.0,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.1,-1.4,-5.0,5.0,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.1,-1.5,-5.0,5.0,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.1,-1.5,-5.0,5.0,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.1,-1.4,-5.0,5.0,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.1,-1.5,-5.0,5.0,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.1,-1.5,-5.0,5.0,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.1,-1.5,-5.0,5.0,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.1,-1.4,-5.0,5.0,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.1,-1.5,-5.0,5.0,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.1,-1.4,-5.0,5.0,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.1,-1.4,-5.0,4.9,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.1,-1.5,-5.0,4.9,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.1,-1.4,-5.0,4.9,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.1,-1.4,-5.0,4.9,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.1,-1.4,-5.0,4.9,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.1,-1.5,-5.0,4.9,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.1,-1.4,-5.0,4.9,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.1,-1.4,-5.0,4.9,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.1,-1.5,-5.0,4.9,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.1,-1.4,-5.0,4.9,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
