0.5	0.9	13.6	0.4	-0.0	-0.0	2.0	28.2	28.0	28.2	28.4	0.4	0.0	-0.0
0.5	0.9	13.6	0.4	-0.0	-0.0	2.0	28.2	27.3	28.2	29.0	0.4	0.0	-0.0
0.5	0.9	13.6	0.1	-0.0	-0.0	2.0	28.2	36.9	28.2	15.0	0.4	0.0	-0.0
0.5	0.9	13.6	0.1	-0.0	-0.0	2.0	28.2	28.1	28.2	28.3	0.4	0.0	-0.0
0.5	0.9	13.6	0.1	-0.0	-0.0	2.0	28.2	25.1	28.2	30.9	0.4	0.0	-0.0
0.5	0.9	13.6	0.1	-0.0	-0.0	2.0	28.2	28.1	28.2	28.3	0.3	0.0	-0.0
0.5	0.9	13.6	0.2	-0.0	-0.0	2.0	28.2	26.5	28.2	29.7	0.3	0.0	-0.0
0.5	0.9	13.6	0.2	-0.0	-0.0	2.0	28.2	25.9	28.2	30.2	0.3	0.0	-0.0
0.4	0.9	13.6	0.3	-0.0	-0.0	2.0	28.2	25.7	28.2	30.4	0.3	0.0	-0.0
0.4	0.9	13.6	0.3	-0.0	-0.0	2.0	28.2	25.7	28.2	30.4	0.3	0.0	-0.0
0.4	0.9	13.6	0.4	-0.0	-0.0	2.0	28.2	25.9	28.2	30.3	0.3	0.0	-0.0
0.4	0.9	13.6	0.4	-0.0	-0.0	2.0	28.2	25.0	28.2	31.0	0.3	0.0	-0.0
0.3	0.9	13.6	0.4	-0.0	-0.0	2.0	28.2	26.5	28.2	29.8	0.4	0.0	-0.0
0.3	0.9	13.6	0.5	-0.0	-0.0	2.0	28.2	25.7	28.2	30.4	0.4	0.0	-0.0
0.3	0.9	13.6	0.5	-0.0	-0.0	2.0	28.2	25.1	28.2	30.9	0.4	0.0	-0.0
0.3	0.9	13.6	0.6	-0.0	-0.0	2.0	28.2	25.4	28.2	30.6	0.4	0.0	-0.0
0.3	0.9	13.6	0.6	-0.0	-0.0	2.0	28.2	26.0	28.2	30.2	0.4	0.0	-0.0
0.3	0.9	13.6	0.6	-0.0	-0.0	2.0	28.2	27.1	28.2	29.3	0.4	0.0	-0.0
