16:51:29.910	#0.3	-0.1	22.3	0.0	-0.0	-0.0	2.0	28.2	27.3	28.2	29.1	0.0	-0.0	0.0
16:51:29.912	#0.3	-0.1	22.3	0.0	-0.0	-0.0	2.0	28.2	27.3	28.2	29.0	0.0	-0.0	0.0
16:51:29.914	#0.3	-0.1	22.3	0.0	-0.0	-0.0	2.0	28.2	27.1	28.2	29.3	0.0	-0.0	0.0
16:51:29.920	#0.3	-0.1	22.3	0.3	-0.0	-0.0	2.0	28.2	17.5	28.2	34.9	0.0	-0.0	0.0
16:51:29.922	#0.3	-0.1	22.3	0.3	-0.0	-0.0	2.0	28.2	21.6	28.2	33.1	0.0	-0.0	0.0
16:51:29.934	#0.3	-0.1	22.3	0.4	-0.0	-0.0	2.0	28.2	19.3	28.2	34.2	0.1	-0.0	0.0
16:51:29.936	#0.3	-0.1	22.3	0.4	-0.0	-0.0	2.0	28.2	22.7	28.2	32.4	0.1	-0.0	0.0
16:51:29.938	#0.3	-0.1	22.3	0.5	-0.0	-0.0	2.0	28.2	23.6	28.2	31.9	0.1	-0.0	0.0
16:51:29.949	#0.3	-0.1	22.3	0.7	-0.0	-0.0	2.0	28.2	15.0	28.2	36.8	0.1	-0.0	0.0
16:51:29.951	#0.3	-0.1	22.3	0.7	-0.0	-0.0	2.0	28.2	20.7	28.2	33.6	0.1	-0.0	0.0
16:51:29.952	#0.3	-0.1	22.3	0.8	-0.0	-0.0	2.0	28.2	23.5	28.2	32.0	0.2	0.0	-0.0
16:51:29.964	#0.3	-0.1	22.3	1.0	-0.0	-0.0	2.0	28.2	15.0	28.2	36.6	0.2	0.0	-0.0
16:51:29.966	#0.3	-0.1	22.3	1.0	-0.0	-0.0	2.0	28.2	20.9	28.2	33.5	0.3	0.0	-0.0
16:51:29.967	#0.3	-0.1	22.3	1.0	-0.0	-0.0	2.0	28.2	23.4	28.2	32.1	0.3	0.0	-0.0
16:51:29.980	#0.3	-0.1	22.3	1.3	-0.0	-0.0	2.0	28.2	15.0	28.2	36.7	0.4	0.0	-0.0
16:51:29.982	#0.3	-0.1	22.3	1.3	-0.0	-0.0	2.0	28.2	22.0	28.2	32.9	0.4	0.0	-0.0
16:51:29.983	#0.3	-0.1	22.3	1.3	-0.0	-0.0	2.0	28.2	22.7	28.2	32.5	0.5	0.0	-0.0
16:51:29.994	#0.4	-0.1	22.3	1.6	-0.0	-0.0	2.0	28.2	15.0	28.2	36.3	0.5	0.0	-0.0
16:51:29.995	#0.4	-0.1	22.3	1.6	-0.0	-0.0	2.0	28.2	21.4	28.2	33.2	0.6	0.0	-0.0
16:51:29.997	#0.4	-0.1	22.3	1.6	-0.0	-0.0	2.0	28.2	24.7	28.2	31.2	0.6	0.0	-0.0
16:51:30.009	#0.5	-0.1	22.3	1.8	-0.0	-0.0	2.0	28.2	15.1	28.2	35.6	0.7	0.0	-0.0
16:51:30.010	#0.5	-0.1	22.3	1.8	-0.0	-0.0	2.0	28.2	23.2	28.2	32.1	0.8	0.0	-0.0
16:51:30.012	#0.5	-0.1	22.3	1.9	-0.0	-0.0	2.0	28.2	25.7	28.2	30.4	0.8	0.0	-0.0
16:51:30.023	#0.6	-0.1	22.3	2.1	-0.0	-0.0	2.0	28.2	16.6	28.2	35.1	0.9	0.0	-0.0
16:51:30.025	#0.7	-0.1	22.3	2.1	-0.0	-0.0	2.0	28.2	24.4	28.2	31.4	1.0	0.0	-0.0
16:51:30.027	#0.7	-0.1	22.3	2.1	-0.0	-0.0	2.0	28.2	26.2	28.2	30.0	1.0	0.0	-0.0
16:51:30.039	#0.8	-0.1	22.3	2.4	-0.0	-0.0	2.0	28.2	19.3	28.2	34.2	1.1	0.0	-0.0
